iteration,episode,avg_score,best_avg_score,best_score
0,2,-5.0,-5.0
1,30,-3.933333333333333,-3.933333333333333
2,55,-4.1454545454545455,-3.933333333333333
3,77,-4.0519480519480515,-3.933333333333333
4,96,-3.9791666666666665,-3.933333333333333
5,116,-3.72,-3.72
6,132,-3.53,-3.53
7,153,-3.01,-3.01
8,165,-2.79,-2.79
9,184,-2.28,-2.28
10,200,-1.88,-1.88
11,212,-1.66,-1.66
12,226,-1.19,-1.19
13,243,-0.52,-0.52
14,261,-0.17,-0.17
15,274,0.25,0.25
16,289,0.89,0.89
17,304,1.44,1.44
18,317,1.85,1.85
19,333,1.89,1.89
20,349,2.01,2.01
21,364,2.38,2.38
22,380,2.21,2.38
23,397,1.99,2.38
24,407,1.93,2.38
25,426,2.09,2.38
26,436,2.14,2.38
27,451,1.86,2.38
28,463,1.86,2.38
29,479,1.83,2.38
30,490,1.63,2.38
31,502,1.66,2.38
32,513,1.41,2.38
33,526,1.44,2.38
34,533,1.41,2.38
35,542,1.51,2.38
36,550,1.98,2.38
37,559,2.11,2.38
38,567,2.28,2.38
39,576,2.94,2.94
40,583,3.19,3.19
41,589,3.65,3.65
42,597,4.21,4.21
43,606,4.87,4.87
44,614,5.55,5.55
45,621,5.83,5.83
46,626,6.14,6.14
47,634,6.72,6.72
48,644,7.73,7.73
49,648,7.8,7.8
50,654,8.44,8.44
51,659,8.85,8.85
52,668,9.52,9.52
53,677,10.04,10.04
54,684,10.34,10.34
55,686,10.42,10.42
56,692,10.52,10.52
57,702,10.8,10.8
58,711,11.38,11.38
59,716,11.48,11.48
60,725,11.49,11.49
61,730,11.7,11.7
62,737,11.54,11.7
63,744,11.65,11.7
64,749,11.82,11.82
65,754,11.84,11.84
66,761,12.0,12.0
67,769,12.02,12.02
68,777,12.08,12.08
69,782,12.07,12.08
70,788,12.08,12.08
71,794,12.42,12.42
72,798,12.62,12.62
73,807,12.8,12.8
74,815,13.02,13.02
75,820,13.23,13.23
76,826,13.48,13.48
77,832,13.72,13.72
78,835,13.77,13.77
79,845,14.02,14.02
80,850,14.56,14.56
81,862,14.63,14.63
82,863,14.7,14.7
83,865,15.01,15.01
84,876,15.48,15.48
85,886,15.65,15.65
86,893,15.93,15.93
87,896,15.9,15.93
88,898,15.83,15.93
89,907,15.98,15.98
90,913,15.84,15.98
91,924,16.41,16.41
92,928,16.26,16.41
93,929,16.09,16.41
94,935,16.55,16.55
95,942,16.74,16.74
96,954,16.67,16.74
97,960,17.07,17.07
98,962,17.25,17.25
99,964,17.09,17.25
100,977,16.87,17.25
101,980,17.03,17.25
102,988,17.38,17.38
103,992,17.68,17.68
104,996,17.6,17.68
105,1000,17.58,17.68
106,1007,17.85,17.85
107,1017,18.49,18.49
108,1022,18.33,18.49
109,1029,18.54,18.54
110,1032,18.5,18.54
111,1037,18.29,18.54
112,1043,18.26,18.54
113,1050,18.14,18.54
114,1057,18.01,18.54
115,1062,17.89,18.54
116,1068,17.8,18.54
117,1075,17.89,18.54
118,1078,18.03,18.54
119,1085,18.14,18.54
120,1087,18.1,18.54
121,1094,18.34,18.54
122,1098,18.37,18.54
123,1106,18.62,18.62
124,1110,18.38,18.62
125,1115,18.48,18.62
126,1120,18.66,18.66
127,1128,18.82,18.82
128,1134,19.07,19.07
129,1135,18.91,19.07
130,1144,19.15,19.15
131,1148,19.21,19.21
132,1154,19.34,19.34
133,1162,19.71,19.71
134,1167,20.05,20.05
135,1169,19.92,20.05
136,1176,20.46,20.46
137,1181,20.87,20.87
138,1187,20.75,20.87
139,1193,20.58,20.87
140,1198,20.82,20.87
141,1202,20.57,20.87
142,1205,20.73,20.87
143,1212,21.26,21.26
144,1217,21.25,21.26
145,1224,21.28,21.28
146,1228,21.41,21.41
147,1234,21.63,21.63
148,1238,21.78,21.78
149,1245,21.62,21.78
150,1248,21.64,21.78
151,1255,21.67,21.78
152,1260,22.16,22.16
153,1264,22.39,22.39
154,1269,22.44,22.44
155,1274,22.54,22.54
156,1278,22.54,22.54
157,1284,22.41,22.54
158,1288,22.7,22.7
159,1295,22.57,22.7
160,1298,22.65,22.7
161,1302,23.18,23.18
162,1310,23.3,23.3
163,1312,23.42,23.42
164,1320,23.75,23.75
165,1323,23.68,23.75
166,1328,23.38,23.75
167,1335,23.77,23.77
168,1342,23.83,23.83
169,1344,23.89,23.89
170,1348,24.24,24.24
171,1350,24.61,24.61
172,1358,24.8,24.8
173,1365,24.68,24.8
174,1369,24.94,24.94
175,1375,24.86,24.94
176,1378,24.94,24.94
177,1383,25.18,25.18
178,1387,25.04,25.18
179,1393,25.67,25.67
180,1399,25.87,25.87
181,1401,25.74,25.87
182,1405,25.91,25.91
183,1409,26.13,26.13
184,1416,26.25,26.25
185,1418,26.44,26.44
186,1427,27.29,27.29
187,1432,27.31,27.31
188,1435,27.09,27.31
189,1438,27.15,27.31
190,1443,27.88,27.88
191,1449,27.78,27.88
192,1455,27.67,27.88
193,1460,27.77,27.88
194,1463,27.98,27.98
195,1469,27.95,27.98
196,1472,27.92,27.98
197,1477,28.22,28.22
198,1483,28.18,28.22
199,1490,28.85,28.85
200,1494,28.9,28.9
201,1500,29.15,29.15
202,1501,29.36,29.36
203,1504,29.48,29.48
204,1510,29.75,29.75
205,1513,29.78,29.78
206,1524,30.29,30.29
207,1528,30.15,30.29
208,1531,30.26,30.29
209,1533,30.67,30.67
210,1537,31.42,31.42
211,1543,31.38,31.42
212,1548,31.74,31.74
213,1556,32.47,32.47
214,1560,32.49,32.49
215,1564,32.73,32.73
216,1565,32.73,32.73
217,1568,32.81,32.81
218,1573,33.5,33.5
219,1579,33.65,33.65
220,1588,33.94,33.94
221,1593,34.15,34.15
222,1594,34.15,34.15
223,1599,34.34,34.34
224,1603,34.06,34.34
225,1606,34.08,34.34
226,1609,34.21,34.34
227,1619,34.58,34.58
228,1624,34.66,34.66
229,1625,34.61,34.66
230,1628,34.96,34.96
231,1634,35.39,35.39
232,1639,35.28,35.39
233,1641,35.48,35.48
234,1647,35.82,35.82
235,1654,35.72,35.82
236,1656,35.66,35.82
237,1659,35.93,35.93
238,1661,35.85,35.93
239,1666,36.57,36.57
240,1673,36.76,36.76
241,1675,37.02,37.02
242,1683,36.8,37.02
243,1686,36.61,37.02
244,1688,36.92,37.02
245,1691,37.12,37.12
246,1697,37.07,37.12
247,1703,38.0,38.0
248,1708,37.89,38.0
249,1712,38.01,38.01
250,1714,38.56,38.56
251,1719,37.94,38.56
252,1722,38.01,38.56
253,1726,38.34,38.56
254,1731,38.27,38.56
255,1736,38.36,38.56
256,1740,38.06,38.56
257,1747,38.88,38.88
258,1749,38.88,38.88
259,1751,39.27,39.27
260,1754,39.34,39.34
261,1759,39.51,39.51
262,1765,39.17,39.51
263,1772,39.39,39.51
264,1776,39.51,39.51
265,1779,39.76,39.76
266,1782,40.62,40.62
267,1784,40.96,40.96
268,1786,41.18,41.18
269,1792,41.37,41.37
270,1799,41.35,41.37
271,1805,43.52,43.52
272,1809,43.82,43.82
