iteration,episode,policy,value,entropy
0,-5.0,-0.00100691917759832,0.20964290481060743,-1.385379672050476
1,-3.933333333333333,-0.0011687094811350107,0.12452012719586492,-1.3845255374908447
2,-4.1454545454545455,-0.0003451953816693276,0.07875318627338856,-1.384324338287115
3,-4.0519480519480515,-0.0028259529499337077,0.07799701008480042,-1.3781020306050777
4,-3.9791666666666665,-0.0037840420118300244,0.07679079566150904,-1.3674024045467377
5,-3.72,-0.0039702304638922215,0.06797585915774107,-1.3394111916422844
6,-3.53,-0.005369308230001479,0.07105556165333837,-1.332549810409546
7,-3.01,-0.004203862670692615,0.07038543093949556,-1.3178501017391682
8,-2.79,-0.004248883604304865,0.06139249785337597,-1.3174406439065933
9,-2.28,-0.004188046877970919,0.08217480150051415,-1.3294049464166164
10,-1.88,-0.0025808172358665615,0.07658288208767772,-1.3154133185744286
11,-1.66,-0.0017431178130209446,0.054491876042447984,-1.3230161368846893
12,-1.19,-0.0026222191663691774,0.06146878271829337,-1.284645900130272
13,-0.52,-0.00263787031872198,0.037686265364754945,-1.2531285509467125
14,-0.17,-0.0016128361457958817,0.03717273008078337,-1.2412526868283749
15,0.25,-0.00047196433297358453,0.027936955855693668,-1.2120897844433784
16,0.89,-0.0013397001603152603,0.03513060638215393,-1.2106541655957699
17,1.44,-0.0011031948670279235,0.02676403254736215,-1.2052653059363365
18,1.85,-0.0011479854583740234,0.023789838596712798,-1.2220136187970638
19,1.89,-0.0015705193800386041,0.028218118997756392,-1.2169130556285381
20,2.01,-0.0033728670532582328,0.022423045738833025,-1.2045005336403847
21,2.38,-0.0015738013462396339,0.027266756223980337,-1.1704945638775826
22,2.21,-0.0009418817353434861,0.027154127543326467,-1.170591440051794
23,1.99,-0.0037302083510439843,0.03483391477493569,-1.2036934979259968
24,1.93,-0.003869616673910059,0.02896652155322954,-1.1963113620877266
25,2.09,-0.002762467513093725,0.029906130279414356,-1.176084965467453
26,2.14,-0.004321285348851234,0.03836558957118541,-1.1639677099883556
27,1.86,-0.004058884573169053,0.051154667511582375,-1.1599751226603985
28,1.86,-0.005133622034918517,0.04597388720139861,-1.182092797011137
29,1.83,-0.004610901232808828,0.04733131325338036,-1.167274221777916
30,1.63,-0.004602396104019135,0.05398950376547873,-1.1745602302253246
31,1.66,-0.00480305943347048,0.06037656869739294,-1.152353122830391
32,1.41,-0.00296103410073556,0.06192957889288664,-1.150600753724575
33,1.44,-0.004718273208709434,0.06186330283526331,-1.1572337374091148
34,1.41,-0.004982396523701027,0.0676744484808296,-1.1396768130362034
35,1.51,-0.005851951282238588,0.057951167109422386,-1.1589277498424053
36,1.98,-0.00683526809734758,0.06918585731182247,-1.1630448512732983
37,2.11,-0.007449546246789396,0.06437610753346235,-1.148077268153429
38,2.28,-0.007037341711111367,0.07742710190359503,-1.154320415109396
39,2.94,-0.007681415387196466,0.08601167937740684,-1.1422551833093166
40,3.19,-0.0068376511335372925,0.07456676999572664,-1.1014816276729107
41,3.65,-0.006802210700698197,0.07993767934385687,-1.1070763543248177
42,4.21,-0.005713128935894929,0.06406951346434653,-1.1263992339372635
43,4.87,-0.005895869981031865,0.048202645033597946,-1.0962847173213959
44,5.55,-0.007091594583471306,0.0479537594364956,-1.0961113832890987
45,5.83,-0.0073684654489625245,0.06225400895345956,-1.112303901463747
46,6.14,-0.005210085131693631,0.04857768025249243,-1.0920193865895271
47,6.72,-0.005513200187124312,0.051203961949795485,-1.058974426239729
48,7.73,-0.006842121249064803,0.037296413094736636,-1.0513082332909107
49,7.8,-0.0051323484221939,0.04535634582862258,-1.0644499007612467
