iteration,episode,policy,value,entropy
0,-inf,9.523263724986464e-05,0.09845475619658828,-1.7917353548109531
1,-inf,-0.0003023674653377384,0.07791685627307743,-1.7916665561497211
2,-inf,-0.000226843316340819,0.03696293698158115,-1.788037832826376
3,-inf,-0.0008633025863673538,0.038714185706339777,-1.7847731187939644
4,-inf,6.275145278777927e-05,0.016738402511691675,-1.7822305299341679
5,-inf,-0.0007897331088315696,0.013292350922711194,-1.7886654362082481
6,-20.75,-0.0018317075118829962,0.014962068060413003,-1.7896116487681866
7,-20.5,-0.0014145682653179392,0.003700109948113095,-1.7848037295043468
8,-20.483870967741936,-0.00100695199216716,0.004824075338547118,-1.7805939391255379
9,-20.46875,-0.0019123837992083281,0.004566318413708359,-1.7717073261737823
10,-20.46875,-0.00014703274064231664,0.01193267670169007,-1.7622935622930527
11,-20.46875,-0.0009393529617227614,0.012831257379730232,-1.7735076881945133
12,-20.514285714285716,-0.0008234760025516152,0.007735880317341071,-1.7745819464325905
13,-20.56,-0.0010684910521376878,0.005635478115436854,-1.768751759082079
14,-20.52542372881356,-0.001336263754637912,0.007437661697622389,-1.7576700747013092
15,-20.508196721311474,-0.0007056449830997735,0.012720535640255548,-1.7653784416615963
16,-20.53125,-0.0010866046359296888,0.009845649867202155,-1.7649116031825542
17,-20.53125,-6.606284296140075e-05,0.004201346841000486,-1.7577907219529152
18,-20.53125,-0.0005163074529264122,0.002121167608493124,-1.7611808329820633
19,-20.569444444444443,-0.0005575282557401806,0.005173369823751273,-1.7585882879793644
20,-20.569767441860463,-0.0015661756042391062,0.01026101055322215,-1.7707900330424309
21,-20.566666666666666,-5.05635398440063e-05,0.00977805323782377,-1.7769467681646347
22,-20.572916666666668,1.9767001504078507e-05,0.008240014452894684,-1.7780411168932915
23,-20.572916666666668,-0.0003403432492632419,0.01306476429454051,-1.7817963026463985
24,-20.572916666666668,-5.81339409109205e-05,0.006790050108975265,-1.778222780674696
25,-20.572916666666668,5.279769538901746e-05,0.015293646894861013,-1.7716724909842014
26,-20.57,-0.0009538975136820227,0.0034016129611700308,-1.7725261971354485
27,-20.53,-0.0003681172674987465,0.00832621990412008,-1.769177496433258
28,-20.55,-0.0005583676102105528,0.015267693233909085,-1.7740775533020496
29,-20.52,-0.0006198895571287721,0.008278720066300593,-1.773138977587223
30,-20.5,-0.0006914875120855868,0.008729017470614053,-1.7636586464941502
31,-20.5,-0.0003758297680178657,0.004835961350181606,-1.763535276055336
32,-20.53,-0.0010406398650957271,0.01085721880372148,-1.7417764961719513
33,-20.55,-0.002270305616548285,0.006170212916913442,-1.731481771916151
34,-20.53,0.00036929151974618435,0.0031370789001812227,-1.735553365200758
35,-20.54,-0.0013190136232879013,0.01105836006172467,-1.7576785497367382
36,-20.53,-0.0008108581823762506,0.008720595709746704,-1.7468585632741451
37,-20.55,-0.0013558780192397535,0.007983992974914145,-1.7585641369223595
38,-20.55,-0.00041696071275509894,0.007496004269341938,-1.7622914239764214
39,-20.53,-0.0007797116122674197,0.012679676670813933,-1.7716431692242622
40,-20.51,-0.0007145993149606511,0.009196347964461893,-1.7785298600792885
41,-20.5,-0.0014546109887305647,0.011791032447945327,-1.7752568610012531
42,-20.5,-0.0007134430052246898,0.010029371973359957,-1.7725421451032162
43,-20.5,-0.001150917640188709,0.008542976691387594,-1.7813705243170261
44,-20.45,-0.0001528400316601619,0.00991652553784661,-1.784249410033226
45,-20.46,-0.0012901769659947604,0.007981680202647112,-1.7824117951095104
46,-20.46,-0.0005412597965914756,0.020585608639521524,-1.7776071205735207
47,-20.46,-0.002583585912361741,0.011504615526064299,-1.773271169513464
