iteration,episode,policy,value,entropy
0,-inf,0.00012794914073310792,0.6869322154670954,-1.7914545983076096
1,-inf,-1.86294928425923e-05,0.5075762495398521,-1.7917575351893902
2,-inf,-4.021027416456491e-05,0.5814004093408585,-1.7917539589107037
3,-inf,4.112982423976064e-06,0.6198118031024933,-1.7917519323527813
4,-inf,-2.754072193056345e-05,0.6314023640006781,-1.7917527630925179
5,-21.0,-8.475355571135879e-06,0.643528401851654,-1.7917536236345768
6,-20.647058823529413,-8.40326538309455e-06,0.6500894725322723,-1.7917502485215664
7,-20.576923076923077,-4.300818545743823e-05,0.6606127452105284,-1.7917508371174335
8,-20.419354838709676,-2.1314554032869637e-05,0.6613527610898018,-1.791736625134945
9,-20.375,-3.365926386322826e-05,0.6606693305075169,-1.7917270101606846
10,-20.375,-6.800975825171918e-05,0.6570493262261152,-1.7917146421968937
11,-20.375,-6.998321623541415e-05,0.6543336007744074,-1.7916943542659283
12,-20.416666666666668,4.4915941543877125e-06,0.6558519396930933,-1.7916731238365173
13,-20.46511627906977,-4.615487705450505e-05,0.6588847599923611,-1.7916832119226456
14,-20.5,-1.5694196918047965e-05,0.6613998170942068,-1.7916852347552776
15,-20.39344262295082,-4.3108389945700765e-05,0.6637828052043915,-1.7916668727993965
16,-20.387096774193548,-7.78975518187508e-05,0.6621358003467321,-1.791647020727396
17,-20.296875,-4.1239007259719074e-05,0.6605171393603086,-1.7916277348995209
18,-20.307692307692307,-2.4491659132763743e-05,0.6565534081310034,-1.7915981449186802
19,-20.333333333333332,-3.061490133404732e-05,0.6591116078197956,-1.7915776036679745
20,-20.38961038961039,-2.6407913537696004e-05,0.6595992408692837,-1.7915550097823143
21,-20.3855421686747,-4.196593363303691e-05,0.6573348119854927,-1.791529968380928
22,-20.366666666666667,-1.229075132869184e-05,0.6586819402873516,-1.791551623493433
23,-20.357894736842105,-1.349739613942802e-05,0.6595108564943075,-1.7915515340864658
24,-20.364583333333332,-3.1468967790715396e-05,0.6617538519203663,-1.7915475703775883
25,-20.36082474226804,-4.0219965740107e-05,0.6619474217295647,-1.7915656976401806
26,-20.37,-3.797377576120198e-05,0.6620227470993996,-1.7915853634476662
27,-20.36,-6.350368494167924e-06,0.6611083969473839,-1.7915819399058819
28,-20.37,-1.2610071280505508e-05,0.6556397210806608,-1.791559375822544
29,-20.27,-1.4293720596469939e-05,0.6545527540147305,-1.7915443666279316
30,-20.26,1.016072928905487e-06,0.6551211029291153,-1.7915333695709705
31,-20.26,-3.31179762724787e-05,0.6528976690024137,-1.7915372997522354
32,-20.26,-8.979259291663766e-06,0.6563071198761463,-1.79154721647501
33,-20.29,-7.192933117039502e-05,0.656779108569026,-1.79155508056283
34,-20.3,-7.658344111405313e-05,0.6580712795257568,-1.7915446124970913
35,-20.27,-2.0192557713016868e-05,0.663404980674386,-1.7915067449212074
36,-20.22,-1.5458761481568217e-05,0.6596656143665314,-1.7915068194270134
37,-20.2,-3.693776670843363e-05,0.6568980384618044,-1.7915249317884445
38,-20.19,-3.5942066460847855e-05,0.6579028517007828,-1.7915008254349232
39,-20.2,1.5255063772201538e-06,0.660177206620574,-1.791490115225315
40,-20.25,-3.21219558827579e-05,0.6608070563524961,-1.7915059104561806
41,-20.26,-2.4169887183234096e-05,0.6578057464212179,-1.7915234789252281
42,-20.24,-3.026309423148632e-05,0.6555107403546572,-1.7915147580206394
43,-20.19,-6.027883500792086e-05,0.6580586638301611,-1.7914842814207077
44,-20.15,-1.4726334484294057e-05,0.6585232317447662,-1.7914555482566357
45,-20.13,-1.7402329831384122e-05,0.6610531881451607,-1.7914234437048435
46,-20.13,-7.319555152207613e-06,0.6634610611945391,-1.7914130426943302
47,-20.15,-2.6978959795087576e-05,0.6621631532907486,-1.7913871221244335
48,-20.14,-4.8441579565405846e-05,0.6670266948640347,-1.7913477309048176
49,-20.16,-5.127966869622469e-05,0.665686784312129,-1.7912882827222347
50,-20.2,-3.9987993659451604e-05,0.6642805449664593,-1.791258368641138
51,-20.24,-6.428912456613034e-05,0.6636104993522167,-1.791212696582079
52,-20.23,-1.4813529560342431e-05,0.6647928059101105,-1.7911426797509193
53,-20.26,-3.33809875883162e-05,0.6651237513870001,-1.7910940684378147
54,-20.27,1.0638294043019414e-05,0.6627238597720861,-1.7910428456962109
55,-20.28,-2.3626722395420074e-05,0.6640199963003397,-1.7910149060189724
56,-20.29,-3.205754910595715e-05,0.6637212298810482,-1.790977906435728
57,-20.32,-7.72767816670239e-05,0.6612840853631496,-1.7909009233117104
58,-20.35,-6.4602718339301646e-06,0.6631326545029879,-1.7908034846186638
59,-20.35,-1.1343989172019064e-05,0.664923470467329,-1.790806818753481
60,-20.4,-2.77555373031646e-05,0.6668024882674217,-1.7907787822186947
61,-20.39,-9.430863428860903e-06,0.6633665673434734,-1.7906984761357307
62,-20.4,-6.830249913036823e-05,0.6670784614980221,-1.7906657047569752
63,-20.38,-6.857278640381992e-05,0.6631493177264929,-1.7906506434082985
64,-20.37,-5.2194081945344806e-05,0.6655703354626894,-1.7906447015702724
65,-20.36,-5.8083387557417154e-06,0.6619612313807011,-1.7906725034117699
66,-20.37,-0.002221511385869235,0.6570167206227779,-1.7881989367306232
67,-20.39,-0.0012599041074281558,0.6581615954637527,-1.7825496010482311
68,-20.42,-0.0012837032263632864,0.6693462394177914,-1.7846839986741543
69,-20.43,-0.0015705691184848547,0.6804353874176741,-1.778520368039608
70,-20.43,-0.0010726368054747581,0.672429870814085,-1.784634679555893
71,-20.37,-0.001215471827890724,0.6700747907161713,-1.780455969274044
72,-20.27,-0.002010615193285048,0.6567024644464254,-1.787165854126215
73,-20.25,-0.0011066395964007825,0.6627588998526335,-1.7842461168766022
74,-20.3,-0.000460392126115039,0.6585266925394535,-1.7834148220717907
75,-20.3,-0.0017020382510963827,0.6639265678822994,-1.7785360999405384
76,-20.28,-0.0004986936401110142,0.661534033715725,-1.7851141355931759
77,-20.27,-0.0007565482228528708,0.6662101577967405,-1.7828817777335644
78,-20.23,-0.0014238629955798388,0.6657233405858278,-1.7814742177724838
79,-20.23,-0.0016657535452395678,0.6622699368745089,-1.7778366543352604
80,-20.18,-0.0004335543198976666,0.6666362509131432,-1.7708387486636639
81,-20.18,-0.0016538321215193719,0.6628917623311281,-1.7741495706140995
82,-20.16,-0.0002511094498913735,0.6640554461628199,-1.771102737635374
83,-20.15,-0.0029401650826912373,0.6661313511431217,-1.773502815514803
84,-20.15,-0.001680012879660353,0.6612391602247953,-1.7688158564269543
85,-20.18,-0.0016321752045769244,0.661328999325633,-1.7795438580214977
86,-20.22,-0.0017960859404411167,0.656040707603097,-1.7837869189679623
87,-20.2,-0.0007011225097812712,0.6589329745620489,-1.778088316321373
88,-20.19,-0.0014043564297026023,0.6563368774950504,-1.7739324942231178
89,-20.21,-0.002367874825722538,0.6608837489038706,-1.7598217613995075
90,-20.21,-0.002044363194727339,0.6593612357974052,-1.75406588986516
91,-20.21,-0.0022119775239843875,0.6560906320810318,-1.7505595423281193
92,-20.2,-0.002770701510598883,0.6645682100206614,-1.7534558400511742
93,-20.2,-0.0005839961231686175,0.6618556771427393,-1.7457623481750488
94,-20.25,-0.0009221627187798731,0.6667955052107573,-1.745176687836647
95,-20.3,-0.0017821462533902377,0.6615083701908588,-1.7516787573695183
96,-20.32,-0.0017369250999763608,0.6662733815610409,-1.7428135871887207
97,-20.3,-0.0006483483884949237,0.6627165284007788,-1.7477505803108215
98,-20.31,-0.0021046522597316653,0.6593114975839853,-1.755741786211729
99,-20.33,-0.0024274778843391687,0.6700017396360636,-1.7515463717281818
100,-20.33,-0.0028629884036490694,0.6631764508783817,-1.7294270433485508
101,-20.33,-0.0017384045640937984,0.6549894735217094,-1.717939231544733
102,-20.35,-0.0015712837339378893,0.6575820501893759,-1.6956422626972198
103,-20.35,-0.0016461455161334015,0.6675773337483406,-1.694733764976263
104,-20.34,-0.0017761796480044723,0.6614972520619631,-1.708985447883606
105,-20.34,-0.0028294198273215443,0.6606630589812994,-1.7006826102733612
106,-20.35,-0.0033569935185369104,0.6685495134443045,-1.7279200740158558
107,-20.33,-0.0034420635201968253,0.6625981330871582,-1.7177485637366772
108,-20.31,-0.003541986385243945,0.6595420818775892,-1.6906116008758545
109,-20.33,-0.0021522738970816135,0.6605296805500984,-1.706873558461666
110,-20.34,-0.004248818237101659,0.6553996484726667,-1.7004346325993538
111,-20.32,-0.0028563733358168975,0.6613789573311806,-1.6975250132381916
112,-20.3,-0.004054753182572313,0.6646177750080824,-1.6978799030184746
113,-20.32,-0.0044261716393521056,0.6622125767171383,-1.6805218793451786
114,-20.34,-0.003770193492528051,0.6655490733683109,-1.6893551126122475
115,-20.31,-0.0037178706988925114,0.6621900275349617,-1.6801788434386253
116,-20.32,-0.005200503510423005,0.6581726372241974,-1.676470585167408
117,-20.32,-0.004464571597054601,0.6609198451042175,-1.6758651249110699
