iteration,episode,policy,ext_value,int)value,entropy,rnd
22,100,3.4094343222677708,0.03180656109179836,9.001904368400574,-2.707802314311266,0.00011086982817687385,0.029590507969260216
23,100,3.005367087200284,0.02609387972188415,5.456126997247338,-2.684797188267112,9.86721016147385e-05,0.027301965281367302
24,100,2.333901846781373,0.014173947187373415,2.65076304692775,-2.6686240267008543,8.853514680140506e-05,0.027020208537578583
25,100,2.122077356092632,0.016352749458746985,2.31121417414397,-2.6663759257644415,8.649411415717623e-05,0.02106732875108719
26,100,1.7133654253557324,0.015381255012471229,1.1864510271698236,-2.655339850112796,6.989991462091893e-05,0.016747085377573967
27,100,1.4939070222899318,0.011150615122460295,0.7873338423669338,-2.6669046357274055,6.13424200537338e-05,0.01926691271364689
28,100,1.2909740218892694,0.01146514578431379,0.5774944180157036,-2.6692952774465084,6.231706649373336e-05,0.021046511828899384
29,100,1.1006448976695538,0.009101081146582146,0.36646296735852957,-2.623055448755622,6.0115220776424394e-05,0.016727548092603683
30,100,0.956929343752563,0.010076664089865517,0.4145525733474642,-2.6509853526949883,6.844637709946255e-05,0.01781131699681282
31,100,0.8269402710720897,0.010781868411868345,0.34224429971072823,-2.6495310682803392,5.554021223019845e-05,0.015946894884109497
32,100,0.7287353156134486,0.007620894630235853,0.16719499445753172,-2.643602119758725,5.068965157306593e-05,0.014617877081036568
33,100,0.6005189539864659,0.007321143748413306,0.18387178011471406,-2.6720665227621794,5.7576577859208555e-05,0.012930030934512615
34,100,0.4929495907854289,0.006242085609301284,0.15349543950287625,-2.68474337272346,5.519448336599453e-05,0.014707068912684917
35,100,0.464273331919685,0.0070374285969592165,0.1450820355094038,-2.678345501422882,5.457748980575161e-05,0.01204940490424633
36,100,0.373567485017702,0.0053946281514072325,0.09267309345887043,-2.691240655258298,5.3519398790058403e-05,0.014102655462920666
37,100,0.32856043986976147,0.008426946678810054,0.1422998213674873,-2.701372744515538,6.25916344745292e-05,0.01626419462263584
38,100,0.34956413274630904,0.014330309953948017,0.12151606695260853,-2.7055135648697615,5.2149279554214445e-05,0.015056611970067024
39,100,0.22932219738140702,0.00907333699069568,0.1805935607117135,-2.724525563418865,5.252389513543676e-05,0.01365878339856863
40,100,0.16113563888939098,0.013261667070764815,0.43405201053246856,-2.7601612582802773,6.127362868824093e-05,0.012670869007706642
41,100,0.183438174193725,0.013021248774748528,0.10684583045076579,-2.7640822548419237,4.8017143654988104e-05,0.014968686737120152
42,100,0.11732961621601135,0.013758281460468424,0.2074429013300687,-2.7756153997033834,5.281574354398799e-05,0.01751626655459404
43,100,0.1555672063259408,0.018506724532926455,0.17017346509965137,-2.7808462399989367,6.280501284550155e-05,0.02044675685465336
44,100,0.18283572839573026,0.021477076195878908,0.106185145850759,-2.7776947375386953,5.586555121794845e-05,0.01602323167026043
45,100,0.11655692243948579,0.014502920312224887,0.10761664938763715,-2.7941716220229864,5.943920629647437e-05,0.01666983775794506
46,100,0.07873410528554814,0.016590270555752795,0.24320384283782914,-2.8153926357626915,6.386940822267206e-05,0.02620108611881733
47,100,0.08783860041876324,0.021160921583941672,0.2225194644415751,-2.8226359952241182,7.178639907579054e-05,0.016460077837109566
48,100,-0.015719269360488397,0.023109355504857376,0.4233814913313836,-2.8400828689336777,7.431952920455842e-05,0.035121336579322815
49,100,-0.1453705997337238,0.033045596108422615,2.930221364600584,-2.852130424231291,8.055903091985783e-05,0.03742513060569763
50,100,0.04167534749285551,0.027309484445140697,0.5322025658097118,-2.8387401029467583,7.4770381502276e-05,0.02540615200996399
51,100,-0.12508285707735922,0.02298552839056356,0.8761346929240972,-2.8464838415384293,7.66580862716637e-05,0.050606489181518555
52,100,-0.8071820965560619,0.04373867285903543,32.69422975555062,-2.8517746590077877,9.911158053910185e-05,0.08740945905447006
53,100,0.30699630052549765,0.04081115698500071,1.9717903155833483,-2.8643776774406433,8.498240623566744e-05,0.028309768065810204
54,100,0.4097262207651511,0.03817527717910707,1.7749279763083905,-2.8693269938230515,7.033714339854669e-05,0.021250588819384575
55,100,0.20615039448603056,0.03996270122297574,0.8094422684516758,-2.867306437343359,6.856613333638961e-05,0.022610720247030258
56,100,0.1480399087013211,0.0367760958179133,0.2528997689951211,-2.859340123832226,6.557313480470839e-05,0.023475423455238342
57,100,0.1277933506644331,0.03497416940808762,0.1501082892064005,-2.8618715405464172,6.295414272017297e-05,0.01644330844283104
58,100,0.17946018499787897,0.0377383096201811,0.15514952363446355,-2.8586829751729965,7.838217501898725e-05,0.015353411436080933
59,100,0.03397690511155815,0.03031144361011684,0.09136801803833805,-2.8516578525304794,6.369727194055486e-05,0.01866810768842697
60,100,0.07804363663308322,0.03184344379405957,0.06543702617636882,-2.845226915553212,5.7747006508179766e-05,0.01731276325881481
61,100,0.042082683994522085,0.03146101639140397,0.0640875446551945,-2.84288646094501,5.5181721080543866e-05,0.020003268495202065
62,100,0.030947059214668116,0.030334539100294933,0.0627409462176729,-2.8298591785132885,5.188876329498271e-05,0.015611193142831326
63,100,0.017664427885392797,0.030195231098332442,0.08864487262326293,-2.82029639929533,4.7834064304197454e-05,0.01497322041541338
64,100,0.0865521315135993,0.02993110378156416,0.09334548593324143,-2.8182399552315474,4.530927782298022e-05,0.011619606986641884
65,100,0.008375706993319909,0.016633419239951763,0.0266640084591927,-2.805080119520426,3.683207575022607e-05,0.011133862659335136
66,100,0.0019745788458749303,0.01588224003353389,0.016159945276740473,-2.790513042360544,3.351559566056039e-05,0.008382624946534634
67,100,0.0073922282908824855,0.016638553941447753,0.018638228269992396,-2.7809914834797382,3.4469753884991405e-05,0.0089605413377285
68,100,-0.016015178414818365,0.014047782147827093,0.010366660611907719,-2.7637550812214613,3.062116131502535e-05,0.009463513270020485
69,100,-0.018565696745099558,0.011632852980255848,0.008965396944404347,-2.7470377665013075,2.776542868332399e-05,0.009332206100225449
70,100,-0.021376890646934044,0.008248069612818654,0.010489398551726481,-2.728421749547124,2.541403681277643e-05,0.007153947837650776
71,100,-0.011447858969404479,0.0058939977734553395,0.004715654957180959,-2.719007955864072,2.378465505614713e-05,0.007044321857392788
72,100,-0.03223477657957119,0.008981870669231284,0.08580794277077075,-2.734478546306491,3.37819523537064e-05,0.007662485353648663
73,100,-0.022458652030763915,0.0034808833224815316,0.018148419687349815,-2.7332372553646564,2.261144922499625e-05,0.006304528098553419
74,100,0.010962484772790049,0.005309759707415651,0.009307763306424022,-2.749448049813509,2.20527053755859e-05,0.006633480545133352
75,100,0.01579113918614894,0.007465868940926157,0.009266964083508356,-2.743795868009329,2.269227408646657e-05,0.0053460970520973206
76,100,-0.012342583057034062,0.0022632103364230716,0.003607725013353047,-2.7529347240924835,1.921983977126729e-05,0.005488971248269081
77,100,-0.008566044307372067,0.0058254548312106635,0.027079084487922955,-2.7429586239159107,2.2039641336846216e-05,0.007171904668211937
78,100,0.004566818122839322,0.005235789577454852,0.00784548217052361,-2.7230669651180506,2.1698485184629135e-05,0.00574493920430541
79,100,-0.0012487984583913203,0.002283222489495529,0.005235756700130878,-2.713430853560567,1.8962762993623983e-05,0.004982353188097477
80,100,-0.006431190249713836,0.0010454982641476818,0.0065063585388998035,-2.7238272801041603,1.9187613659710223e-05,0.00516884308308363
81,100,0.00037415267070173286,0.0026493031596146466,0.0045605926443386124,-2.7206090930849314,2.0873167272839055e-05,0.005411413032561541
82,100,-0.006562177129126212,0.001419244297608202,0.004835648702282924,-2.7253954745829105,1.8881851488572465e-05,0.006012174300849438
83,100,0.007868488738949964,0.006004679227771703,0.013515023227228085,-2.730500416830182,2.2009653804389018e-05,0.0072408271953463554
84,100,0.0008812953383312561,0.004670487515795685,0.009038673610120895,-2.730316223576665,2.0464653061935678e-05,0.005233892239630222
85,100,-0.00836665428141714,0.007253042127558729,0.023662368672376033,-2.7398765794932842,2.4060474956399958e-05,0.007061634212732315
86,100,-0.02330845841606788,0.004838163466047263,0.041936125431675464,-2.750773264095187,2.5584943927015047e-05,0.009541784413158894
87,100,-0.024410440968495095,0.005904842678319255,0.07104648451786488,-2.761611370369792,3.2397755219903956e-05,0.008305806666612625
88,100,-0.044285416584898485,0.007789755763951689,0.06893300608498976,-2.759926289319992,3.240224474154729e-05,0.009751414880156517
89,100,-0.013828353523422265,0.008467870691674761,0.03866755271155853,-2.7388283982872963,3.23924288352373e-05,0.011859308928251266
90,100,-0.030495445010274125,0.011885253778018523,0.1710132653824985,-2.763600679114461,3.299808356871381e-05,0.015802063047885895
91,100,-0.005893937721339171,0.015978614072082564,0.34471777617000043,-2.7626596465706825,4.270383335835959e-05,0.015351604670286179
92,100,0.004752093143906677,0.00792255442320311,0.2302507230779156,-2.763318432494998,3.598502517832003e-05,0.009357615374028683
93,100,0.03249443698223331,0.013212722762546036,0.28639623225899413,-2.780637577176094,4.0492948471637646e-05,0.011964598670601845
94,100,0.09267715715395752,0.017378473363351077,0.2630912641179748,-2.7507334016263485,4.1205838527957894e-05,0.012730060145258904
95,100,0.04221816541394219,0.01234326246776618,0.1258934062498156,-2.7537260577082634,3.3096054082193405e-05,0.010919044725596905
96,100,0.07542644212662708,0.014887699620885542,0.0901496051956201,-2.744988365098834,3.146494839256775e-05,0.007142815738916397
97,100,0.058081993185624015,0.014546909031196265,0.06134940346237272,-2.7400527577847242,2.8267105932400227e-05,0.009935439564287663
98,100,0.0347546626599069,0.011781567740399623,0.029732157541729975,-2.7444561664015055,2.8242215364571166e-05,0.007596190087497234
99,100,0.018169942835811526,0.010817116668476956,0.0293139937275555,-2.743295818567276,2.5347301132683242e-05,0.008243029937148094
100,100,0.0022280004259300767,0.0091399027260195,0.01741758643402136,-2.7536192778497934,2.4906530299517726e-05,0.0065282485447824
101,100,0.018009856315984507,0.012812717130145757,0.020639500151446555,-2.7582009080797434,2.3959753306712628e-05,0.006633547600358725
102,100,-0.021340105036870227,0.007041836028292892,0.012051997269736603,-2.766060944646597,2.3042042599286106e-05,0.008673837408423424
103,100,-0.021714583790526376,0.009704086416604696,0.01905890533089405,-2.768359513953328,2.710778187520191e-05,0.009764228947460651
104,100,-0.02135330147393688,0.009639575153414626,0.031540982163278386,-2.7529927231371403,2.8621307720300138e-05,0.007670521270483732
105,100,0.0005233553956713877,0.013333670714928303,0.026754033875477035,-2.7591029033064842,2.878295414632248e-05,0.015435030683875084
106,100,-0.010031841969976085,0.014831317737844074,0.04219551516871434,-2.7615852747112513,2.9289405702570548e-05,0.01014366652816534
107,100,0.008129937305056956,0.010793879966513487,0.033123025510576554,-2.7646571341902018,2.686972068488558e-05,0.007351125590503216
108,100,-1.1306376279826509,0.15807305687485496,215.05777405935805,-2.1590969879180193,8.093738361480973e-05,0.3987550735473633
109,100,0.28266332609928213,0.04436876311956439,30.32211990840733,-1.9186286916956306,6.103659791278915e-05,0.024994701147079468
110,100,0.6122650273609906,0.01945689161948394,4.2860065484419465,-1.887597382068634,6.151710562107837e-05,0.01799280382692814
111,100,0.9113458197098225,0.03001819967175834,10.245704379864037,-1.9502422055229545,3.71265085163941e-05,0.010547151789069176
112,100,0.32729423948330805,0.02266357706685085,1.5973084142897278,-1.9992888011038303,3.3687072829025055e-05,0.011609201319515705
113,100,0.2724489450920373,0.020754610814037733,0.690996694698697,-2.0555851394310594,3.240880766952614e-05,0.008107897825539112
114,100,0.28175377775914967,0.01811572068982059,0.5641684426809661,-1.9970210753381252,2.7641540583545066e-05,0.01042122207581997
115,100,0.2710252646356821,0.014632879087002948,3.3286853700410575,-2.054688025265932,2.8487232853535716e-05,0.008425069972872734
116,100,0.23051997864968143,0.013767254058620892,2.2881073863245547,-2.039512182585895,2.546231635847107e-05,0.008641805499792099
117,100,0.10299380852666218,0.006653394479144481,0.13952134476130595,-2.083717044442892,2.1688526260277285e-05,0.004737670533359051
118,100,0.0885988456357154,0.003458960676653078,0.8318703326549439,-2.084037659689784,1.784732775433895e-05,0.004501404706388712
119,100,0.013260283130875905,0.003262321991769568,0.0704984405219875,-2.14396190084517,1.5889215077891095e-05,0.004065464250743389
120,100,0.029714068194152787,0.003098603905073105,0.13679521638186998,-2.150639733299613,1.5378571639246275e-05,0.0037206162232905626
121,100,-0.004679342288454791,0.004141027608511649,0.0019993648420495447,-2.180321954190731,1.3737473487651641e-05,0.0035020841751247644
122,100,-0.014563799537427258,0.0026097551753991866,0.0013451666518449201,-2.1827648282051086,1.3377886247667448e-05,0.004032404161989689
123,100,-0.023704087507212535,0.0013778152735994809,0.0011731449335457,-2.2351571414619684,1.449952215182293e-05,0.0045047239400446415
124,100,-0.02770391480589751,0.00042216096926495084,0.003112086268629355,-2.2612886130809784,1.5688199674457337e-05,0.003960520960390568
125,100,-0.019435284855717327,0.0008731381941515792,0.0008077165880422399,-2.3059245366603136,1.2867599622268244e-05,0.0035386625677347183
126,100,-0.025318734609754756,0.002118631995585929,0.04448147934908775,-2.309559980407357,1.4522760459101391e-05,0.003560863435268402
127,100,-0.014123274668236263,0.003356076429327004,0.0036436902710192953,-2.3140010461211205,1.4079657447041427e-05,0.004220110364258289
128,100,-0.008054677623476891,0.002043426779437141,0.004173303290372132,-2.277279432862997,1.4786288062396125e-05,0.003950785845518112
129,100,-0.007165448047999234,0.0026012874814114184,0.002596331707536592,-2.285752447322011,1.5383515190592334e-05,0.003772938624024391
130,100,-0.011968535849518958,0.0019128543563056155,0.0022815647107563564,-2.323453428223729,1.4244718954614655e-05,0.004105055704712868
131,100,-0.002619301678805641,0.002376646237280511,0.0020022749563395337,-2.3419922795146704,1.4445890428760322e-05,0.0041586547158658504
132,100,-0.0037065613014419796,0.0021213136924416176,0.0024789237559161847,-2.3349758442491293,1.4662543122767602e-05,0.00481216236948967
133,100,-0.005558284284461479,0.0009662026373007393,0.0021997983449182357,-2.353965036571026,1.3572815397822069e-05,0.0037098501343280077
134,100,-0.0016779251927800942,0.0026521565043822193,0.0032346574662369676,-2.3787910137325525,1.530842661168208e-05,0.004493203945457935
135,100,-0.01471707966629765,0.003022404858711525,0.0034570828174764756,-2.4427348487079144,1.707018343921618e-05,0.004895034246146679
136,100,-0.017621629684072104,0.0034287848557141842,0.004828912637094618,-2.4717589300125837,1.7746733661283542e-05,0.0049269176088273525
137,100,-0.02079263973155321,0.003926667110135895,0.0047899489418341545,-2.5070313438773155,1.909860328908053e-05,0.005758017301559448
138,100,-0.016583428687226842,0.002527146373722644,0.0040781978859740775,-2.518127353861928,1.8358475927016116e-05,0.005611876957118511
139,100,-0.00531771265923453,0.008166703806637088,0.005289825543513871,-2.5214111879467964,2.2291327582024678e-05,0.010427692905068398
140,100,-0.013076198590169952,0.006319098181847949,0.004929569076921325,-2.553877955302596,2.3378054279987737e-05,0.007729559205472469
141,100,-0.008401430250160047,0.00999425557529321,0.03910035353328567,-2.560782367363572,2.8157368703318753e-05,0.006827174685895443
142,100,0.019784044213338348,0.011743649181880755,0.019190856841305504,-2.5608396995812654,2.3111157005928362e-05,0.006897814571857452
143,100,-0.002736203214226407,0.006117831080700853,0.018029220645985333,-2.573011888191104,2.2740314136626694e-05,0.008967443369328976
144,100,-0.020478127793467138,0.007516321074945154,0.024711637515792972,-2.558208806440234,3.679193972061512e-05,0.0073362961411476135
145,100,-0.4317094642901793,0.024728105225221952,3.967655804241076,-2.5228310637176037,4.595018288000574e-05,0.02831769548356533
146,100,0.14280863359454088,0.0201659619124257,1.0338283827877603,-2.519885940477252,2.524043220830663e-05,0.006210112012922764
147,100,0.04810045315025491,0.01239422132493928,0.11574313126402558,-2.5378568582236767,2.144622693833753e-05,0.006399276666343212
148,100,0.0413879874322447,0.009822813823120669,0.04186863090581028,-2.5662004686892033,2.2952256955477424e-05,0.0059977564960718155
149,100,0.024080735525785713,0.007754923157335725,0.03804957244574325,-2.579676140099764,2.1916600744020798e-05,0.006266920827329159
150,100,0.02511324142506055,0.005526583488972392,0.12347255300483084,-2.599019691348076,1.939636921122201e-05,0.005851139314472675
151,100,0.023995822216420493,0.005090777614896069,0.014904986839610501,-2.614019861444831,1.7964903761935602e-05,0.00489999633282423
152,100,-0.014344464856549166,0.007121686756363488,0.024809167814964894,-2.6222699843347073,1.9427244978942326e-05,0.006352854892611504
153,100,-0.0018477201447240077,0.005333915702067316,0.004613685621734476,-2.61150542460382,1.8089292126433065e-05,0.005964929237961769
154,100,0.004656818447983824,0.005461005122924689,0.003748084225662751,-2.616414111107588,1.8405434090595918e-05,0.0049580167979002
155,100,-0.010727269481321855,0.003009354953519505,0.0013069581782474415,-2.6178021486848593,1.62379802688406e-05,0.00456041656434536
156,100,-0.0040354566779114975,0.003146868472413189,0.0014497154243144905,-2.626218620687723,1.6601531314108797e-05,0.004676881246268749
157,100,0.0006373242949848645,0.002850395532732364,0.0012293797258280392,-2.623068396002054,1.5395187148214973e-05,0.004018797539174557
158,100,-0.003724733283434034,0.0018932767602564127,0.000705761810650074,-2.6315116677433252,1.5108382868334047e-05,0.004404325969517231
159,100,-0.0059571523065642396,0.0008453758759969787,0.0005955936283044139,-2.6399541720747948,1.5276818913889656e-05,0.0040755681693553925
160,100,-0.004255651774656144,0.003512520316235168,0.010124231824192975,-2.652171567082405,1.6944447288835818e-05,0.0059213172644376755
161,100,0.0011971457961408305,0.003329014954942977,0.0040109040191964596,-2.6570379734039307,2.1388912671227445e-05,0.005044176243245602
162,100,-0.018222902304842137,0.002055698218100588,0.0021966215790598653,-2.661145891994238,1.663841425170176e-05,0.005077165551483631
163,100,0.008770748468577949,0.004989399945770856,0.0028205238240843755,-2.678401682525873,1.547242522548231e-05,0.0054010506719350815
164,100,0.0025505090802653285,0.002812738651300606,0.003064217332394037,-2.709294941276312,1.5478599500795553e-05,0.0044756485149264336
165,100,0.014092067831370514,0.003404801524538925,0.001548235218251648,-2.7104624584317207,1.4220492637662119e-05,0.004024014342576265
166,100,0.0018003569007305487,0.0030082717930781655,0.012457114766220911,-2.7195050101727247,1.6411116838810358e-05,0.003701958805322647
167,100,0.007895123404068727,0.00535070339901722,0.006902794768393505,-2.741781985387206,1.5426220215886133e-05,0.004895499907433987
168,100,-0.001720023095003853,0.005633759536976868,0.012524046025646385,-2.7389367390424013,1.9140084049240613e-05,0.007338391151279211
169,100,-0.47329329313288326,0.023492914720918634,27.221098174108192,-1.9558059414848685,7.651236245465043e-05,0.10443065315485
170,100,-0.18481643332052045,0.01907618461700622,1.5491451136331307,-2.2486194279044867,7.038631140687812e-05,0.021921277046203613
171,100,-2.905265239882283,0.0925704084438621,770.1632094830275,-1.1674707671627402,0.00013257498970631332,0.7455023527145386
172,100,0.4554526698320842,0.04714789045829093,28.467730223150284,-1.049014778342098,1.798366609051527e-05,0.003730680560693145
173,100,-0.028433599763957318,0.00270007952258311,0.002516660357287037,-0.9459242732264102,9.665550159354552e-06,0.0031059449538588524
174,100,-0.03669709891255479,0.0026283343740942655,0.001954088299498835,-0.925041870214045,9.307163843175204e-06,0.002674330957233906
175,100,-0.014091825269133551,0.0018240150509427622,0.0014648376750301395,-0.9722691499628127,8.584272752187871e-06,0.0024590790271759033
176,100,-0.007566732387203956,0.0021562032384281338,0.0010630059223331045,-0.9811307303607464,7.903101217010544e-06,0.0025280453264713287
177,100,0.009034288057591766,0.0022537280422056938,0.0009967063760996098,-1.096601564437151,8.25245572144695e-06,0.0022618742659687996
178,100,-0.01331874514289666,0.0013573113569691486,0.0007885715253905801,-1.1569411624222994,8.675277136660497e-06,0.002818875713273883
179,100,0.0022141309602830006,0.0009621565701536383,0.0010326020496904675,-1.2300268961116672,9.266548744335523e-06,0.0029168943874537945
180,100,-0.004381417013973987,0.0016117543491418473,0.001126776590353984,-1.2783572115004063,1.066111263980929e-05,0.0035614410880953074
181,100,-0.009456147541641258,0.0003890649816185032,0.0014079646171012428,-1.291413209401071,1.2210351044927847e-05,0.0036878183018416166
182,100,-0.006991219800511317,0.0013363190366817435,0.0019383006538191694,-1.345336053520441,1.3600259784141144e-05,0.004586423747241497
183,100,-0.001954231988747779,0.0012789796439847123,0.0015015580870567646,-1.4202358238399029,1.4397318302883377e-05,0.004056059289723635
184,100,-0.011461808656349604,0.001960556584663209,0.0020328509253886295,-1.451050566509366,1.6078592885548915e-05,0.0054031978361308575
185,100,-0.0012099639507141546,0.0030101964193818276,0.021448045805300353,-1.4746805261820555,1.5166934716148717e-05,0.004957324359565973
186,100,0.01583294611737074,0.0032516439096070826,0.004202082115625672,-1.5035733245313168,1.4120436908626743e-05,0.005178202874958515
187,100,-0.001427012901785929,0.0015289463844965212,0.006266978522944555,-1.520884464494884,1.3438694047351873e-05,0.0042042117565870285
188,100,0.003271803346251545,0.001954608668711444,0.006028836543919169,-1.5263229245319963,1.372756901929506e-05,0.0036894408985972404
189,100,0.007469029790399873,0.0013808069202241313,0.004215192492665665,-1.5753685319796205,1.2624517594872486e-05,0.006191564258188009
190,100,-0.00045462398702511564,0.001832184753538968,0.0043402495321061,-1.6358251888304949,1.4249454594050803e-05,0.004733234643936157
191,100,0.022831952746855677,0.005394398673161049,0.005550941001274623,-1.6195671847090125,1.5451759871609738e-05,0.004226564429700375
192,100,0.0021891712203796487,0.0034631127537068096,0.012616202344361227,-1.7058312017470598,1.4527831460497964e-05,0.004418071359395981
193,100,-0.003377256306066556,0.0038468566676783666,0.003359791847287852,-1.6851434912532568,1.4893436052432207e-05,0.004337065853178501
194,100,-0.016872046307526034,0.0025391822759956995,0.0032113140978253796,-1.7339751878753304,1.468489987388466e-05,0.004377515986561775
195,100,-0.02109381843547453,0.0033547403327247594,0.004244742297487392,-1.69833467528224,1.4697372215266569e-05,0.004026084206998348
196,100,-0.017548302850627806,0.0016756257589349843,0.002415554743492976,-1.6804046295583248,1.4532435429259749e-05,0.004781608935445547
197,100,-0.016423366996605182,0.0015306426230381476,0.0022895546917425236,-1.6845630938187242,1.465135804323836e-05,0.004143378231674433
198,100,-0.014111632102867588,0.0011796154587955243,0.001898497146612499,-1.6514760302379727,1.3628606176041558e-05,0.004196394234895706
199,100,-0.008071046569057216,0.0008625679885199133,0.0012542311255856475,-1.6682055676355958,1.3861254721803107e-05,0.0037391958758234978
200,100,-0.012107261551136617,0.0005990432042608518,0.0014107756028352014,-1.6281929351389408,1.3357131877000938e-05,0.0036718363407999277
201,100,-0.0113117432956642,0.000735718800228824,0.0019179371347490815,-1.6346980594098568,1.487728657423304e-05,0.004366131965070963
202,100,-0.005572426437538525,0.0019324943309584341,0.0021815005843563995,-1.68140865303576,1.4723427106844156e-05,0.004701952449977398
203,100,-0.0018092890622938285,0.0025710938671181793,0.0021774777446808002,-1.7150607677176595,1.5046915365246605e-05,0.004069857764989138
204,100,0.012129432945584995,0.003031891198361336,0.002078167530726205,-1.7175236158072948,1.4248464196953137e-05,0.004164406098425388
205,100,0.0019352543126842647,0.001991872776443415,0.0013720808192374534,-1.6985332621261477,1.2987124634378233e-05,0.00428348034620285
206,100,0.006615033138132276,0.002858459242816025,0.0015741596475891129,-1.7323584910482168,1.3667178720311313e-05,0.004122461192309856
207,100,0.005339905520486354,0.001332617479192777,0.0008983982520476275,-1.7406843630596995,1.2268272939763847e-05,0.0035450279247015715
208,100,0.007044270091682847,0.0010229997864144025,0.0007098700630194799,-1.7372425301000476,1.1832582210047349e-05,0.003220096230506897
209,100,0.006241335091544897,0.0014771617732094455,0.0011978759393969085,-1.6638918239623308,1.2300279252031032e-05,0.00383034092374146
210,100,0.002121058609645843,0.0014924792956207966,0.0011527446454238088,-1.725534281693399,1.2392384775239407e-05,0.003380144713446498
211,100,0.010489456757568405,0.002859274626644037,0.0017214709746440349,-1.7723390413448215,1.2923653251561973e-05,0.0036084281746298075
212,100,0.0140977364653736,0.003643453111180861,0.0017252173934139137,-1.8851689053699374,1.2774534454251807e-05,0.003888094099238515
213,100,0.004654376610687905,0.002350830681507432,0.0012629341008505435,-1.9494101088494062,1.3057726292231564e-05,0.0034243171103298664
214,100,0.0050554928502606344,0.00291641564422207,0.001897717737392668,-1.9469330376014113,1.3430196545982653e-05,0.0033251310233026743
215,100,0.0006201990890986053,0.0021148701268884906,0.0016346404190699104,-2.0551597960293293,1.613159323454738e-05,0.004036294296383858
216,100,0.0023267492315426352,0.001609151026514155,0.0025580187516425212,-2.105801406316459,1.3620085844934238e-05,0.005486115347594023
217,100,0.016392217146858457,0.004725645100734255,0.003306995455204742,-2.0930449729785323,1.4626105105719489e-05,0.004187936894595623
218,100,0.010826434827322373,0.0066027750272041885,0.004602165667165536,-2.076433868147433,1.4798863261944462e-05,0.005725034512579441
219,100,0.013648607642608113,0.0040587148896520375,0.004322626707107702,-2.100344290956855,1.5074930310277068e-05,0.004118873737752438
220,100,0.02109305402973405,0.007492454833482043,0.003204166113391693,-2.118500417098403,1.546750190328794e-05,0.00505403894931078
221,100,0.003991801781467075,0.003961315909691621,0.003831618830190564,-2.134608728811145,1.5083664813175801e-05,0.004603059031069279
222,100,-0.014256529710110044,0.005145837315467361,0.03229921327510965,-2.1458861269056797,1.585853482310995e-05,0.008602083660662174
223,100,0.02347001784528402,0.007025246532066376,0.010713657104133745,-2.157142970710993,1.5927761438661037e-05,0.006208410952240229
224,100,-0.0010720209193095798,0.0048149219055630965,0.007767389754008036,-2.1466657873243093,1.6130635593469833e-05,0.0060598296113312244
