iteration,episode,avg_score,best_avg_score,best_score
0,3,-5.0,-5.0
1,30,-4.066666666666666,-4.066666666666666
2,58,-4.051724137931035,-4.051724137931035
3,78,-3.9743589743589745,-3.9743589743589745
4,100,-3.85,-3.85
5,121,-3.56,-3.56
6,140,-3.54,-3.54
7,158,-3.15,-3.15
8,171,-2.84,-2.84
9,186,-2.24,-2.24
10,199,-1.81,-1.81
11,214,-1.22,-1.22
12,231,-0.6,-0.6
13,247,-0.06,-0.06
14,260,0.28,0.28
15,277,0.75,0.75
16,290,0.82,0.82
17,309,1.09,1.09
18,319,1.17,1.17
19,338,1.37,1.37
20,352,1.45,1.45
21,370,1.46,1.46
22,385,1.57,1.57
23,401,1.67,1.67
24,415,1.84,1.84
25,431,1.88,1.88
26,452,2.03,2.03
27,462,2.18,2.18
28,481,1.99,2.18
29,493,1.97,2.18
30,511,1.94,2.18
31,526,1.95,2.18
32,542,2.02,2.18
33,559,2.03,2.18
34,574,1.93,2.18
35,585,2.2,2.2
36,605,2.33,2.33
37,616,2.18,2.33
38,633,2.09,2.33
39,646,2.15,2.33
40,663,2.09,2.33
41,676,1.98,2.33
42,694,1.85,2.33
43,704,1.86,2.33
44,719,2.06,2.33
45,731,2.07,2.33
46,746,1.97,2.33
47,761,2.1,2.33
48,774,2.31,2.33
49,785,2.2,2.33
50,799,2.41,2.41
51,812,2.71,2.71
52,825,2.62,2.71
53,834,2.63,2.71
54,849,3.06,3.06
55,860,3.4,3.4
56,873,3.27,3.4
57,885,3.45,3.45
58,897,3.3,3.45
59,906,3.31,3.45
60,919,3.2,3.45
61,928,3.27,3.45
62,937,3.4,3.45
63,951,3.5,3.5
64,959,3.42,3.5
65,972,3.69,3.69
66,981,3.94,3.94
67,994,4.02,4.02
68,1000,3.99,4.02
69,1008,4.12,4.12
70,1022,4.58,4.58
71,1032,4.91,4.91
72,1038,5.02,5.02
73,1047,5.04,5.04
74,1055,5.14,5.14
75,1065,5.32,5.32
76,1072,5.74,5.74
77,1082,5.79,5.79
78,1089,6.23,6.23
79,1096,6.47,6.47
80,1104,6.91,6.91
81,1114,7.35,7.35
82,1121,7.52,7.52
83,1131,8.02,8.02
84,1139,8.04,8.04
85,1149,8.14,8.14
86,1156,8.01,8.14
87,1162,8.16,8.16
88,1168,8.41,8.41
89,1181,8.8,8.8
90,1189,9.0,9.0
91,1194,8.97,9.0
92,1202,8.87,9.0
93,1210,8.82,9.0
94,1223,8.68,9.0
95,1228,8.39,9.0
96,1234,8.37,9.0
97,1243,8.71,9.0
98,1249,8.88,9.0
99,1257,9.19,9.19
100,1266,9.13,9.19
101,1271,9.0,9.19
102,1277,9.07,9.19
103,1285,9.13,9.19
104,1289,9.22,9.22
105,1298,9.61,9.61
106,1306,9.99,9.99
107,1310,10.13,10.13
108,1316,10.54,10.54
109,1322,11.13,11.13
110,1329,11.88,11.88
111,1336,12.42,12.42
112,1339,12.58,12.58
113,1343,12.92,12.92
114,1349,13.36,13.36
115,1358,14.07,14.07
116,1366,14.86,14.86
117,1371,15.34,15.34
118,1376,15.76,15.76
119,1381,15.81,15.81
120,1387,16.06,16.06
121,1395,16.4,16.4
122,1401,16.79,16.79
123,1405,16.86,16.86
124,1411,17.21,17.21
125,1416,17.39,17.39
126,1420,17.5,17.5
127,1429,17.47,17.5
128,1435,17.76,17.76
129,1436,17.9,17.9
130,1442,18.05,18.05
131,1451,17.73,18.05
132,1458,17.71,18.05
133,1461,17.75,18.05
134,1465,17.61,18.05
135,1468,17.71,18.05
136,1479,17.59,18.05
137,1482,17.53,18.05
138,1488,17.57,18.05
139,1492,17.49,18.05
140,1498,17.81,18.05
141,1502,17.75,18.05
142,1506,17.88,18.05
143,1513,17.87,18.05
144,1516,17.9,18.05
145,1520,18.0,18.05
146,1525,18.39,18.39
147,1531,18.7,18.7
148,1539,18.69,18.7
149,1540,18.82,18.82
150,1546,19.13,19.13
151,1550,19.19,19.19
152,1550,19.19,19.19
153,1559,19.48,19.48
154,1565,19.58,19.58
155,1568,19.58,19.58
156,1571,19.75,19.75
157,1577,20.17,20.17
158,1580,20.32,20.32
159,1584,20.49,20.49
160,1587,20.71,20.71
161,1594,20.99,20.99
162,1598,20.88,20.99
163,1603,21.21,21.21
164,1608,21.26,21.26
165,1612,21.35,21.35
166,1615,21.52,21.52
167,1618,21.4,21.52
168,1624,21.44,21.52
169,1631,21.3,21.52
170,1634,21.29,21.52
171,1638,21.26,21.52
172,1641,21.29,21.52
173,1644,21.06,21.52
174,1651,21.5,21.52
175,1654,21.54,21.54
176,1658,21.74,21.74
177,1664,21.98,21.98
178,1670,22.25,22.25
179,1672,22.2,22.25
180,1674,22.12,22.25
181,1681,22.18,22.25
182,1684,22.2,22.25
183,1688,22.06,22.25
184,1694,22.15,22.25
185,1698,22.26,22.26
186,1703,22.31,22.31
187,1707,22.51,22.51
188,1710,22.53,22.53
189,1714,22.47,22.53
190,1718,22.52,22.53
191,1724,22.52,22.53
192,1728,22.52,22.53
193,1732,22.63,22.63
194,1735,22.95,22.95
195,1740,23.27,23.27
196,1744,23.5,23.5
197,1748,23.25,23.5
198,1754,23.3,23.5
199,1756,23.6,23.6
200,1761,23.67,23.67
201,1766,23.81,23.81
202,1770,23.78,23.81
203,1778,23.91,23.91
204,1780,23.93,23.93
205,1782,24.0,24.0
206,1786,24.04,24.04
207,1790,24.24,24.24
208,1793,24.37,24.37
209,1799,24.6,24.6
210,1804,24.75,24.75
211,1810,25.07,25.07
212,1813,24.99,25.07
213,1815,25.14,25.14
214,1818,25.32,25.32
215,1825,25.23,25.32
216,1828,25.56,25.56
217,1831,25.75,25.75
218,1837,25.75,25.75
219,1843,25.85,25.85
220,1847,26.11,26.11
221,1850,26.08,26.11
222,1852,26.1,26.11
223,1859,26.24,26.24
224,1861,26.27,26.27
225,1863,26.28,26.28
226,1871,26.78,26.78
227,1875,27.32,27.32
228,1877,27.35,27.35
229,1883,27.49,27.49
230,1887,27.58,27.58
231,1890,27.89,27.89
232,1894,28.06,28.06
233,1897,28.05,28.06
234,1901,28.21,28.21
235,1909,28.15,28.21
