iteration,episode,avg_score,best_avg_score,best_score
0,1,-5.0,-5.0
1,29,-4.275862068965517,-4.275862068965517
2,54,-4.092592592592593,-4.092592592592593
3,79,-3.9873417721518987,-3.9873417721518987
4,98,-3.9489795918367347,-3.9489795918367347
5,118,-3.59,-3.59
6,137,-3.45,-3.45
7,156,-3.16,-3.16
8,171,-2.88,-2.88
9,191,-2.33,-2.33
10,206,-2.0,-2.0
11,219,-1.68,-1.68
12,234,-1.16,-1.16
13,248,-0.7,-0.7
14,265,-0.47,-0.47
15,280,-0.22,-0.22
16,292,0.0,0.0
17,311,0.55,0.55
18,323,0.88,0.88
19,340,1.32,1.32
20,355,1.55,1.55
21,372,2.06,2.06
22,387,2.29,2.29
23,403,2.58,2.58
24,416,2.6,2.6
25,429,2.64,2.64
26,445,2.7,2.7
27,458,2.77,2.77
28,474,2.49,2.77
29,490,2.74,2.77
30,501,2.72,2.77
31,515,2.68,2.77
32,525,3.1,3.1
33,544,3.24,3.24
34,553,3.17,3.24
35,564,3.32,3.32
36,579,3.89,3.89
37,592,4.04,4.04
38,602,3.96,4.04
39,616,4.03,4.04
40,630,3.76,4.04
41,638,3.54,4.04
42,655,3.79,4.04
43,663,4.09,4.09
44,676,3.91,4.09
45,689,3.9,4.09
46,699,4.0,4.09
47,710,4.29,4.29
48,718,4.22,4.29
49,731,4.46,4.46
50,743,4.62,4.62
51,754,4.86,4.86
52,763,4.75,4.86
53,778,4.73,4.86
54,787,4.65,4.86
55,799,4.69,4.86
56,804,4.75,4.86
57,819,5.28,5.28
58,824,5.18,5.28
59,833,5.36,5.36
60,842,5.41,5.41
61,852,5.96,5.96
62,860,6.16,6.16
63,866,6.45,6.45
64,875,6.48,6.48
65,887,7.22,7.22
66,893,7.3,7.3
67,900,7.74,7.74
68,909,7.91,7.91
69,921,8.14,8.14
70,926,8.2,8.2
71,936,8.08,8.2
72,945,7.96,8.2
73,953,7.7,8.2
74,960,7.9,8.2
75,968,7.99,8.2
76,977,8.19,8.2
77,983,8.08,8.2
78,991,8.22,8.22
79,999,7.93,8.22
80,1006,7.88,8.22
81,1013,7.98,8.22
82,1023,8.06,8.22
83,1028,8.12,8.22
84,1036,8.72,8.72
85,1044,8.97,8.97
86,1053,9.11,9.11
87,1059,9.21,9.21
88,1065,9.45,9.45
89,1070,9.6,9.6
90,1077,9.9,9.9
91,1083,10.46,10.46
92,1090,10.7,10.7
93,1099,11.3,11.3
94,1102,11.32,11.32
95,1108,11.72,11.72
96,1113,11.81,11.81
97,1122,12.1,12.1
98,1130,12.62,12.62
99,1136,12.54,12.62
100,1142,12.74,12.74
101,1147,12.96,12.96
102,1153,13.17,13.17
103,1158,13.3,13.3
104,1166,13.4,13.4
105,1172,13.54,13.54
106,1178,13.61,13.61
107,1183,13.63,13.63
108,1190,13.73,13.73
109,1196,13.73,13.73
110,1206,13.66,13.73
111,1208,13.71,13.73
112,1210,13.82,13.82
113,1217,14.34,14.34
114,1224,14.61,14.61
115,1233,14.8,14.8
116,1238,15.0,15.0
117,1244,15.09,15.09
118,1247,15.13,15.13
119,1252,15.29,15.29
120,1260,15.56,15.56
121,1266,15.9,15.9
122,1273,15.99,15.99
123,1281,16.21,16.21
124,1281,16.21,16.21
125,1286,16.46,16.46
126,1294,16.76,16.76
127,1298,16.86,16.86
128,1304,17.34,17.34
129,1312,17.58,17.58
130,1316,17.63,17.63
131,1317,17.73,17.73
132,1325,18.03,18.03
133,1330,18.13,18.13
134,1333,18.24,18.24
135,1339,18.41,18.41
136,1346,19.08,19.08
137,1348,18.92,19.08
138,1352,19.1,19.1
139,1358,19.25,19.25
140,1366,19.39,19.39
141,1368,19.4,19.4
142,1374,19.8,19.8
143,1378,20.02,20.02
144,1381,20.52,20.52
145,1388,20.64,20.64
146,1393,20.78,20.78
147,1398,20.92,20.92
148,1400,20.79,20.92
149,1408,21.18,21.18
150,1410,21.25,21.25
151,1416,21.29,21.29
152,1419,21.18,21.29
153,1425,21.48,21.48
154,1429,22.01,22.01
155,1432,22.08,22.08
156,1437,22.36,22.36
157,1440,22.6,22.6
158,1444,22.85,22.85
159,1448,23.03,23.03
160,1452,23.11,23.11
161,1459,23.58,23.58
162,1464,24.05,24.05
163,1469,24.26,24.26
164,1475,24.31,24.31
165,1477,24.2,24.31
166,1479,24.1,24.31
167,1481,24.04,24.31
168,1489,24.69,24.69
169,1491,24.69,24.69
170,1496,24.95,24.95
171,1501,25.59,25.59
172,1506,25.93,25.93
173,1508,26.2,26.2
174,1514,26.2,26.2
175,1517,26.34,26.34
176,1523,27.0,27.0
177,1524,26.91,27.0
178,1531,26.84,27.0
179,1534,26.87,27.0
180,1539,26.64,27.0
181,1543,26.77,27.0
182,1547,26.7,27.0
183,1553,26.62,27.0
184,1554,26.32,27.0
185,1560,26.24,27.0
186,1562,26.2,27.0
187,1568,26.88,27.0
188,1573,27.15,27.15
189,1577,27.13,27.15
190,1582,27.48,27.48
191,1585,27.57,27.57
192,1588,27.53,27.57
193,1591,27.46,27.57
194,1597,27.66,27.66
195,1602,27.5,27.66
196,1607,27.6,27.66
197,1610,27.5,27.66
198,1614,27.49,27.66
199,1617,27.92,27.92
200,1621,27.79,27.92
201,1622,27.72,27.92
202,1630,28.23,28.23
203,1634,28.28,28.28
204,1639,28.35,28.35
205,1642,28.62,28.62
206,1647,28.87,28.87
207,1650,29.09,29.09
208,1653,29.12,29.12
209,1655,29.32,29.32
210,1657,29.54,29.54
211,1668,29.3,29.54
212,1672,29.6,29.6
213,1677,29.69,29.69
214,1678,29.58,29.69
215,1681,29.61,29.69
216,1684,29.62,29.69
217,1686,29.84,29.84
218,1692,29.68,29.84
219,1699,29.55,29.84
220,1703,29.6,29.84
221,1707,29.66,29.84
222,1710,29.79,29.84
223,1712,29.7,29.84
224,1715,29.96,29.96
225,1721,29.88,29.96
226,1722,29.85,29.96
227,1727,29.94,29.96
228,1732,29.8,29.96
229,1738,30.27,30.27
230,1741,30.23,30.27
231,1744,30.26,30.27
232,1746,30.24,30.27
233,1750,30.36,30.36
234,1752,30.65,30.65
235,1758,30.87,30.87
236,1763,31.09,31.09
237,1769,30.97,31.09
238,1772,31.26,31.26
239,1773,31.17,31.26
240,1779,31.87,31.87
241,1780,31.72,31.87
242,1783,31.78,31.87
243,1787,31.76,31.87
244,1792,32.27,32.27
