iteration,episode,policy,value,entropy
0,0,-0.0007847989618312567,1.2719416916370392,-2.1967213228344917
1,0,0.00022835795243736356,0.8340116981416941,-2.195246882736683
2,1,-0.00034533959114924073,1.0759608149528503,-2.1964834108948708
3,20,7.295745308510959e-05,1.2679017931222916,-2.1970805525779724
4,30,2.8301539714448154e-05,0.9895679801702499,-2.1972162425518036
5,31,-0.0006029623618815094,1.2223100811243057,-2.1970440074801445
6,39,-0.0009508844086667523,0.9044688586145639,-2.194210045039654
7,52,-0.0008749300031922758,1.2333082538098097,-2.1868662387132645
8,61,-0.0014645773044321686,1.1046554204076529,-2.183323584496975
9,65,-0.0017876962665468454,0.8650851678103209,-2.1721415892243385
10,72,-0.00179972720798105,0.9223078042268753,-2.1631294414401054
11,85,-0.0012984891654923558,1.1383104026317596,-2.155068911612034
12,93,-0.0004951042792527005,0.7874863874167204,-2.1548072770237923
13,95,0.0004534107574727386,0.6911201048642397,-2.1666373386979103
14,100,-0.0007210502808447927,0.5703012999147177,-2.170454114675522
15,100,-0.001060285692801699,0.7477063182741404,-2.1448929384350777
16,100,0.00033584875927772373,0.9470976497977972,-2.148953638970852
17,100,-0.0020796001772396266,0.8868296444416046,-2.1507488489151
18,100,-3.0980329029262066e-05,0.7099958602339029,-2.1507904902100563
19,100,-0.00018750909657683223,0.8967780079692602,-2.125289775431156
20,100,0.00022886251099407673,0.48291418980807066,-2.120668515563011
21,100,-0.0012386135349515826,0.7716873064637184,-2.1487934663891792
22,100,-0.00019877970044035465,0.8943865280598402,-2.119105264544487
23,100,-0.0008460545213893056,0.7486457228660583,-2.100494362413883
24,100,0.00017495172505732626,0.574009008705616,-2.108045883476734
25,100,0.00010155110794585198,0.748751268722117,-2.111811064183712
26,100,0.0003675508196465671,0.6018946208059788,-2.1172913908958435
27,100,0.00030678132316097617,0.7645930461585522,-2.064128577709198
28,100,-0.0004042648506583646,0.6648269705474377,-2.086260162293911
29,100,0.00014384646783582866,0.6964998207986355,-2.111428551375866
30,100,-0.0013792534882668406,0.5104968966916203,-2.116733692586422
31,100,0.0002686278603505343,0.6050706692039967,-2.1244257912039757
32,100,-0.0002796979097183794,0.623881695792079,-2.1237081736326218
33,100,-0.0003890268853865564,0.5600922992452979,-2.105495423078537
34,100,-0.0007791782554704696,0.5306477565318346,-2.1276286840438843
35,100,-0.0003672706661745906,0.6110686538740993,-2.1018803492188454
36,100,-0.0015697891358286142,0.5918705891817808,-2.079432025551796
37,100,-0.001534918585093692,0.5417329715564847,-2.080623485147953
38,100,-0.0006224350072443485,0.6348717529326677,-2.046766236424446
39,100,4.418776370584965e-06,0.5858751684427261,-2.0836083590984344
40,100,-0.00016599035006947815,0.6626168582588434,-2.0425179824233055
41,100,0.001565779239172116,0.7481798026710749,-2.0440563559532166
42,100,-0.0007083233795128763,0.6083155227825046,-2.0594884902238846
43,100,0.0001253107620868832,0.7046947758644819,-2.0365518629550934
44,100,0.0002752975997282192,0.6315093580633402,-2.025227900594473
45,100,-0.0015145092620514333,0.7047318778932095,-2.0296628177165985
46,100,-0.0014610618818551302,0.5952750658616424,-2.0347565039992332
47,100,-0.00029465371335390955,0.7887505125254393,-2.0202416330575943
48,100,0.0008381932420888916,1.0040589813143015,-2.039026342332363
49,100,0.00025265157455578446,0.7670722659677267,-2.0806126967072487
50,100,0.00019047998648602515,0.8781291600316763,-2.0313947908580303
51,100,0.0012811144988518208,0.5988963833078742,-2.0730763897299767
52,100,0.001132633478846401,0.6878672875463963,-2.07542035728693
53,100,-0.0003562402562238276,0.8009963799268007,-2.0720035061240196
54,100,-0.0004458436160348356,0.7938904799520969,-2.072429336607456
55,100,0.0003493411059025675,0.8515976164489985,-2.113666944205761
56,100,-0.0016221754485741258,0.9147215317934752,-2.059013605117798
57,100,0.0004878306353930384,0.8493888434022665,-2.0483072251081467
58,100,0.003807613131357357,0.9006527978926897,-2.100739635527134
59,100,-0.00037601226358674467,1.0674949660897255,-2.0781059935688972
60,100,0.0004340604500612244,0.9773680288344622,-2.0563534274697304
61,100,0.0004181972035439685,0.9611917864531279,-2.07279621809721
62,100,0.00170795782469213,1.0317998584359884,-2.0191774405539036
63,100,-0.0005658711597789079,0.9773803986608982,-2.040745921432972
64,100,-0.0014786157989874482,0.8962820377200842,-2.040054574608803
65,100,-1.2255579349584877e-05,1.1258462648838758,-2.0212426632642746
66,100,-0.0007173738558776677,1.0227660685777664,-2.0188528522849083
67,100,0.005202487402129918,1.3374035619199276,-2.0315663293004036
68,100,-0.0005236576544120908,0.6286891223862767,-2.0434750393033028
69,100,0.0022193454205989838,1.19770098477602,-2.0195567905902863
70,100,0.004323787608882412,1.3099722545593977,-2.0120319314301014
71,100,0.0006419054116122425,0.778714356943965,-2.0127802342176437
72,100,-0.0004958317294949666,0.8482327163219452,-1.9952479489147663
73,100,0.003579226409783587,1.1687411051243544,-1.9990511871874332
74,100,0.0014806321123614907,0.9525808617472649,-2.005062200129032
75,100,0.0019010924152098596,0.9680288210511208,-2.0394289195537567
76,100,0.00285651846206747,1.071103323251009,-2.0341598242521286
77,100,-0.0015351316396845505,0.9221129380166531,-1.9960590191185474
78,100,7.545753032900393e-05,0.9815066196024418,-2.0149606987833977
79,100,-0.00011120643466711044,1.0267494674772024,-2.0039945133030415
80,100,-0.0009725213167257607,1.5467136651277542,-2.024261921644211
81,100,0.0022405543131753802,1.1977477744221687,-2.002766840159893
82,100,-0.0005882139957975596,1.0514032877981663,-2.004326168447733
83,100,0.00188478160998784,0.9605555851012468,-1.9803955368697643
84,100,0.004707828251412138,1.2422591242939234,-1.975432399660349
85,100,0.0010631998593453318,1.8201785683631897,-1.9672793373465538
86,100,0.00021137706062290817,1.5884057097136974,-1.9425322860479355
87,100,-0.0003907485806848854,1.4366582557559013,-1.9132839366793633
88,100,-0.0002313437289558351,1.1292571146041155,-1.8979714252054691
89,100,0.0005169723881408572,1.256725575774908,-1.9601076506078243
90,100,-0.0012999774771742523,1.1532303728163242,-1.9719899371266365
91,100,0.0021662440412910655,1.6460951901972294,-1.9358141161501408
92,100,-0.00024270919675473124,1.1467339284718037,-1.9871520176529884
93,100,0.00010988518624799326,1.2261220086365938,-1.9964341595768929
94,100,-0.0013722777221119031,1.266071094200015,-1.971432875841856
95,100,0.00016187725123018026,1.4188630934804678,-1.934005782008171
96,100,0.0013907742977607995,1.359584555029869,-1.9076508209109306
97,100,0.0007968692370923236,1.4062478244304657,-1.9149346239864826
98,100,-0.0007936051988508552,1.1822737716138363,-1.8853385746479034
99,100,0.001390052100759931,1.4611888658255339,-1.9138601906597614
100,100,0.00222201862197835,1.4444124437868595,-1.8565434850752354
101,100,0.00047678445116616786,1.4782981965690851,-1.8230102881789207
102,100,0.0002967297041323036,1.1682420521974564,-1.811512317508459
103,100,-0.0009974484564736485,1.63857851177454,-1.8225108049809933
104,100,-0.0009527093716314994,1.5997064337134361,-1.8341595716774464
105,100,0.002095753763569519,1.7922719605267048,-1.8340110071003437
106,100,-0.001150376454461366,1.8120728619396687,-1.8485866859555244
107,100,0.000500418507726863,1.4857179448008537,-1.890590313822031
108,100,-0.0005170107906451449,1.4147829078137875,-1.8572277054190636
109,100,-0.0007247499306686223,1.5865641571581364,-1.867851946502924
110,100,0.0006339041283354163,1.3200643695890903,-1.835977464914322
111,100,-0.0012383160647004843,1.5905514024198055,-1.7989398464560509
112,100,0.0005860616802237928,1.4019531439989805,-1.8088469058275223
113,100,-0.0004575774073600769,1.1816235985606909,-1.8036321997642517
114,100,0.00017252724501304328,1.4006242081522942,-1.796135127544403
115,100,0.001642137678572908,1.6891460232436657,-1.802604727447033
116,100,0.0009164034854620695,2.102753296494484,-1.799067486077547
117,100,0.006074652847019024,2.072341576218605,-1.7674355991184711
118,100,-0.0011120311683043838,1.30239687114954,-1.8126182854175568
119,100,0.001203594176331535,1.4755689948797226,-1.7557806931436062
120,100,0.0010496462637092918,1.1148169208317995,-1.799151174724102
121,100,0.0005382054077927023,1.2130741737782955,-1.8075339868664742
122,100,0.0012183433282189071,1.480037298053503,-1.7752794548869133
123,100,-0.0012783624697476625,1.3663768339902163,-1.7849560678005219
124,100,-0.0005928932296228595,1.1813947055488825,-1.778252437710762
125,100,0.0029296786815393716,1.6172238066792488,-1.7878972552716732
126,100,0.0025898549938574433,3.1534578129649162,-1.762573517858982
127,100,-5.4991396609693766e-06,1.5270048938691616,-1.6915530897676945
128,100,0.001933878316776827,2.0876317620277405,-1.7485399842262268
129,100,0.0009336129296571016,1.5546788349747658,-1.695406150072813
130,100,0.0001396027291775681,1.6815223321318626,-1.739449456334114
131,100,0.00040534656727686524,1.7574957720935345,-1.648633174598217
132,100,0.0014998825790826231,1.754634615033865,-1.7527456283569336
133,100,0.0004199854447506368,1.5475906804203987,-1.7483127675950527
134,100,-0.0002003444969886914,1.4018661677837372,-1.706803772598505
135,100,0.0009475172555539757,1.410223189741373,-1.7089103050529957
136,100,-0.00033076800173148513,1.4177045412361622,-1.6989217586815357
137,100,-0.0007237009995151311,1.5297746993601322,-1.722428597509861
138,100,0.0009460451838094741,1.2977180927991867,-1.6875974759459496
139,100,0.00020874505571555346,1.3354763835668564,-1.6854858919978142
140,100,0.00041750885429792106,1.5171186216175556,-1.7441980466246605
141,100,-0.00045612157555297017,1.5031655728816986,-1.7551960498094559
142,100,0.0007176471117418259,1.6366970837116241,-1.61569894105196
143,100,0.0018013624066952616,1.4294770881533623,-1.6047684736549854
144,100,0.0009011835791170597,1.358951736241579,-1.6348481364548206
145,100,-0.0013328036875464022,1.92511647939682,-1.634441688656807
146,100,0.0034537377941887826,1.7510810792446136,-1.5932190865278244
147,100,0.00011108661419712007,1.3517352938652039,-1.588075764477253
148,100,0.0005082859424874187,1.1679737232625484,-1.5887778624892235
149,100,0.0010142147220904008,1.5476443823426962,-1.6191642880439758
150,100,0.0026540895632933825,1.4390311203897,-1.5621556751430035
151,100,0.001445017202058807,1.9675223343074322,-1.5831976644694805
152,100,0.009259468264644966,1.2990888897329569,-1.5171252973377705
153,100,0.0005281028570607305,1.5526879727840424,-1.5238376557826996
154,100,0.0007940250507090241,1.38139140419662,-1.5272884592413902
155,100,-0.0009121917537413538,1.7512091398239136,-1.5476652793586254
156,100,0.0009486546332482249,1.7090290673077106,-1.5788174010813236
157,100,0.0003802018181886524,1.550826283171773,-1.5501959957182407
158,100,-3.618031041696668e-05,1.1400876864790916,-1.5990575440227985
159,100,0.0011001947859767824,1.1469861399382353,-1.6589161232113838
160,100,0.002934916745289229,1.4437071308493614,-1.6489516384899616
161,100,0.004070911323651671,1.5025887303054333,-1.6130527928471565
162,100,6.401765858754516e-06,1.5205376259982586,-1.5284223146736622
163,100,-0.0005351360887289047,1.670081939548254,-1.5416303090751171
164,100,-0.0011663837067317218,1.6961449794471264,-1.5629248321056366
165,100,0.0007587990839965641,1.527970377355814,-1.4973900206387043
166,100,0.002287719296873547,1.467355489730835,-1.5127349235117435
167,100,0.001546240207972005,1.2030594814568758,-1.5198782123625278
168,100,0.003330670326249674,1.6341877616941929,-1.5496969372034073
169,100,0.000436792935943231,1.155331775546074,-1.560909278690815
170,100,-0.0006208201084518805,1.1136390566825867,-1.6195467822253704
171,100,-0.0007335457630688325,1.1740606110543013,-1.6336469575762749
172,100,-0.002008015027968213,1.084958165884018,-1.6611817814409733
173,100,0.003063697280595079,1.1154561266303062,-1.6520525366067886
174,100,-9.53077687881887e-05,1.1667417343705893,-1.5822364054620266
175,100,-0.0007944694370962679,1.3463986832648516,-1.6351476609706879
176,100,-0.00010657106759026647,1.2745758425444365,-1.5449117235839367
177,100,0.0006249358120840043,1.3341785036027431,-1.5810733400285244
178,100,-4.934778553433716e-05,1.1571092158555984,-1.5639287754893303
179,100,0.0012642094516195357,1.4105264581739902,-1.5406644195318222
180,100,0.00022108119446784258,1.699104193598032,-1.586228869855404
181,100,-0.00010778664727695286,1.2392836827784777,-1.510007094591856
182,100,0.0043263029656372964,1.0207227785140276,-1.5659159645438194
183,100,-5.6869961554184556e-05,1.1556639689952135,-1.6179344542324543
184,100,0.0011883412080351263,1.0292810127139091,-1.5582319498062134
185,100,0.000434555287938565,0.9309232216328382,-1.5393586084246635
186,100,-0.0008374253375222906,1.5083796828985214,-1.5635704882442951
187,100,0.0027767421270255,1.2691235467791557,-1.5132240913808346
188,100,0.0008717551827430725,1.5510296933352947,-1.5228561162948608
189,100,-0.0010326300980523229,1.1436570025980473,-1.519878089427948
190,100,0.0011404461110942066,1.1301701832562685,-1.506890270859003
191,100,0.0022432521800510585,0.7286786185577512,-1.4987346343696117
192,100,-0.0009355061629321426,1.6444875225424767,-1.5473802760243416
193,100,-0.00013156604836694896,1.595524214208126,-1.5087942816317081
194,100,-0.0016542527009733021,1.0684519074857235,-1.4898958653211594
195,100,0.000691796827595681,1.3345720823854208,-1.4878916256129742
196,100,-0.0007490207644877955,1.3526830226182938,-1.5218515507876873
197,100,0.0006494293047580868,1.2383723948150873,-1.5313036143779755
198,100,0.0011842647509183735,1.566441236063838,-1.558147344738245
199,100,0.0018134674755856395,1.745897851884365,-1.5756057053804398
200,100,0.00019467325182631612,1.37467653863132,-1.4405559785664082
201,100,-0.000766147393733263,1.3097074087709188,-1.420593075454235
202,100,0.002628151822136715,1.1587717477232218,-1.4909266866743565
203,100,-0.0005002340622013435,1.1732484493404627,-1.5211584605276585
204,100,0.0009385437078890391,1.1493706870824099,-1.5673363916575909
205,100,-0.0010793281544465572,1.2097106911242008,-1.5023422427475452
206,100,0.0025346920010633767,0.9141410943120718,-1.6164264380931854
207,100,0.00037453274126164615,0.9354534056037664,-1.596743542701006
208,100,0.0004161121032666415,1.5209384635090828,-1.5316401310265064
209,100,4.4931541197001934e-05,1.1700988933444023,-1.4757758751511574
210,100,-0.0011983336007688195,0.9056839626282454,-1.4873608499765396
211,100,-0.0009266504348488525,1.2034523598849773,-1.539544004946947
212,100,0.0011716394074028358,1.421926885843277,-1.5045238249003887
213,100,0.0005960070993751287,1.4834412932395935,-1.5568652264773846
214,100,0.000199699163204059,1.01134167984128,-1.5105330720543861
215,100,-0.0019192223844584078,0.9738796409219503,-1.5638372823596
216,100,0.004751321117510088,1.572600182145834,-1.562529619783163
217,100,0.0008704831707291305,1.0363368019461632,-1.5535678304731846
218,100,0.0011989565391559154,1.250027796253562,-1.5990653075277805
219,100,0.00657022804080043,1.3259569071233273,-1.5460597798228264
220,100,-0.0006768954044673592,0.9998882301151752,-1.5869742333889008
221,100,0.0023604687012266368,1.378458509221673,-1.626904983073473
222,100,-0.00037184302345849574,1.1521401032805443,-1.5961933806538582
223,100,-0.00017950969049707055,1.1947363931685686,-1.4803787469863892
