iteration,episode,policy,value,entropy
123,100,-0.005901034179260023,5.400483732431738e-08,-2.6867773234844208
124,100,-0.0056710062781348825,3.9734328299845245e-08,-2.6813975013792515
125,100,-0.004415338476974284,6.297326735071884e-08,-2.687444470822811
126,100,-0.005969107027340215,3.985457569521955e-08,-2.691497329622507
127,100,-0.005755327030783519,2.0505873804532726e-08,-2.6850833855569363
128,100,-0.00608619385457132,1.4162345268742271e-08,-2.681206487119198
129,100,-0.005360205304896226,1.6004435214600488e-08,-2.69072737544775
130,100,-0.00523581457673572,1.3294823013321189e-08,-2.6929676942527294
131,100,-0.003945797136111651,4.740613770981561e-08,-2.6875802762806416
132,100,-0.0071757359874027316,1.7272201113804897e-08,-2.668405666947365
133,100,-0.004915978708595503,1.9618566882151356e-08,-2.6816906593739986
134,100,-0.0037971953934174962,2.666494228198424e-08,-2.6864013671875
135,100,-0.0059052495344076306,3.506770834132977e-08,-2.670315496623516
136,100,-0.004918401435134001,1.7511088815092002e-08,-2.679548643529415
137,100,-0.0032145439690793864,1.3776866415737832e-07,-2.6605983301997185
138,100,-0.005407830176409334,8.739074422448034e-09,-2.6560304649174213
139,100,-0.0016793116010376252,1.7142546295811911e-06,-2.662253689020872
140,100,-0.007026616993243806,5.131424116178174e-08,-2.6674426048994064
141,100,-0.006499263508885633,2.0049710280911626e-08,-2.6603905111551285
142,100,-0.0067270696454215795,1.1550302665697121e-08,-2.669154964387417
143,100,-0.0034289996710867854,6.40535167684142e-08,-2.65193884447217
144,100,-0.0035397233132243855,3.9951949110106355e-08,-2.660468567162752
145,100,-0.004307494466047501,7.953993791387504e-08,-2.655389241874218
146,100,-0.004166364931734279,7.172081873813019e-07,-2.6578976958990097
147,100,-0.002861396027583396,2.548321241524487e-08,-2.6593583784997463
148,100,-0.0019563433379516937,3.0697322470074617e-07,-2.6521132849156857
149,100,-0.0014086271112319082,0.00023703900931337785,-2.6653472185134888
150,100,-0.0059460976626724005,8.580339045494156e-06,-2.6547268517315388
151,100,-0.0027303421302349307,0.0007454859388644763,-2.642272211611271
152,100,-0.002721998796914704,0.0006902304214690957,-2.636037949472666
153,100,-0.004590039454342332,1.699947489441911e-05,-2.6359665989875793
154,100,-0.006791556232201401,4.8035843001059675e-06,-2.6218471750617027
155,100,-0.007738923533906927,3.1299546492391528e-06,-2.6195046938955784
156,100,-0.007178972733527189,2.880279007300146e-06,-2.6182597875595093
157,100,-0.007371710464212811,2.176933998399022e-06,-2.612856563180685
158,100,-0.006253247940549045,2.8330568593304406e-06,-2.623366966843605
159,100,-0.008452155674604,1.3760967760845233e-06,-2.6172365620732307
160,100,-0.002605646091978997,0.00047382692036990193,-2.5952157080173492
161,100,-0.005230378556007054,3.7521612270552396e-06,-2.5953626222908497
162,100,-0.005269622866762802,2.0197510481878567e-06,-2.5915598198771477
163,100,-0.007670239676372148,4.1490955737799595e-07,-2.5916048921644688
164,100,-0.0018003357126872288,4.3578822761958236e-05,-2.6406201533973217
165,100,-0.0026181566427112557,5.291496097470372e-05,-2.6106106340885162
166,100,-0.0021113613292982336,7.752508229152966e-06,-2.614641137421131
167,100,-0.007646869358723052,4.055162521332534e-07,-2.6173823811113834
168,100,-0.0023793717482476495,0.00019364326387005804,-2.6011380553245544
169,100,-0.004875314512901241,2.9604496569746175e-06,-2.6023712381720543
170,100,-0.006483389690401964,9.5869597860343e-07,-2.6039013974368572
171,100,-0.007495037876651622,5.795269855113361e-07,-2.605882380157709
172,100,-0.006988867637119256,4.436149936282163e-07,-2.593807525932789
173,100,-0.004948476183926687,4.708507530537531e-07,-2.600053682923317
174,100,-0.006557932421856094,2.394346905187916e-07,-2.6039192229509354
175,100,-0.008276405540527776,2.0461284000461433e-07,-2.6064823046326637
176,100,-0.0072766119701555,1.9524962158179449e-07,-2.5969974733889103
177,100,-0.006792863256123383,2.166306688478059e-07,-2.5917548313736916
178,100,-0.007518611935665831,1.4575863138688305e-07,-2.5940076299011707
179,100,-0.005782192292826949,2.3197138032671205e-07,-2.5744660906493664
180,100,-0.00867451447993517,1.8608566565436746e-07,-2.567479196935892
181,100,-0.006987591921642888,1.3280437960450087e-07,-2.5683542229235172
182,100,-0.007285891355422791,1.89533888361737e-07,-2.562404129654169
183,100,-0.008031030527490657,1.227033629147556e-07,-2.55442338809371
184,100,-0.007507221220294014,1.6736486874169287e-07,-2.554335154592991
185,100,-0.002180090919864597,1.2106826803304216e-06,-2.5485290437936783
186,100,-0.007546481683675665,1.2205979466051176e-07,-2.549880288541317
187,100,-0.004469004838028923,6.845901361907103e-07,-2.542775336652994
188,100,-0.007321502038394101,8.109176724557798e-08,-2.5361614674329758
189,100,-0.008287926219054498,4.7296954741593566e-08,-2.5326563119888306
190,100,-0.008355347497854382,4.733653502508872e-08,-2.5335215218365192
191,100,-0.007352705561061157,1.8551082747730874e-07,-2.5243615992367268
192,100,-0.007802045576681849,6.909418964751168e-08,-2.536062531173229
193,100,-0.008736374620639253,5.2345653311913765e-08,-2.532678287476301
194,100,-0.008707807839527959,8.057648093195979e-08,-2.543845221400261
195,100,-0.0006537777953781188,2.8887605391103577e-07,-2.5431875996291637
196,100,-0.007251463943248382,3.308925836109644e-08,-2.5371281690895557
197,100,-0.006441242781875189,2.7724656320726737e-08,-2.5342367067933083
198,100,-2.9899360924900975e-05,3.346324483344265e-06,-2.5183170810341835
199,100,-0.0021750084997620434,0.0004468052248824961,-2.542771328240633
200,100,-0.009978253983717877,4.2952251426697785e-06,-2.5418134965002537
201,100,-0.009801243333640741,1.0045318941109826e-06,-2.5191918648779392
202,100,-0.008626952170743607,7.172453733161888e-07,-2.5182809457182884
203,100,-0.009883877974061761,5.136357033030947e-07,-2.5143861286342144
204,100,-0.001965477662452031,0.0004668947207449037,-2.501811243593693
205,100,-0.003926362987840548,1.2199244672217446e-05,-2.5036064870655537
206,100,-0.00851423815038288,1.8095703353537829e-06,-2.5112889483571053
207,100,-0.010019282926805317,7.648478685950977e-07,-2.5100104361772537
208,100,-0.00895732723074616,5.69641418479705e-07,-2.525356825441122
209,100,-0.00456002166174585,7.311069079030119e-07,-2.5203822515904903
210,100,-0.0014116845413809642,0.00013344231123779693,-2.5370884761214256
211,100,-0.0034765422806231072,4.565775880926992e-06,-2.5358638912439346
212,100,-0.005240050290012732,4.779190527770538e-07,-2.53288309648633
213,100,-0.00890560973493848,3.3215263206543e-07,-2.518656063824892
214,100,-0.0009150916084763594,0.00044401430886864546,-2.513916675001383
215,100,-0.0027682550135068595,3.272003803544976e-05,-2.5362872555851936
216,100,-0.007444697002938483,1.4968195127806894e-06,-2.528856609016657
217,100,-0.008277813918539323,8.564238274111347e-07,-2.520764224231243
218,100,-0.0016278560724458657,0.00024516761152426625,-2.5319648012518883
219,100,-0.0043445909905130975,9.33430586158579e-06,-2.520031437277794
220,100,-0.008109732774755685,1.1014859042646208e-06,-2.5222248770296574
221,100,-0.007384170690784231,5.816069790220979e-07,-2.512702565640211
222,100,-0.006379938622558257,3.33373098237999e-07,-2.5140800327062607
223,100,-0.002795671647618292,1.3555357408767676e-07,-2.5148722790181637
224,100,-0.007910696127510164,4.255007685083356e-08,-2.5059231370687485
225,100,-0.006407974895410007,6.33439680708392e-08,-2.506771244108677
226,100,-0.00679199438309297,3.815704588405744e-08,-2.503113731741905
227,100,-0.004126531439396786,1.2436338989174622e-07,-2.495640691369772
228,100,-0.0027167499774805037,2.3176216334963584e-07,-2.5117842480540276
229,100,-0.005925236397160916,1.8171887786189167e-08,-2.5018095523118973
230,100,-0.006777156562748132,1.630884008396727e-08,-2.4880240000784397
231,100,-0.006528848698508227,3.5975923712294744e-08,-2.4702828973531723
232,100,-0.003440703105297871,6.642220333474835e-08,-2.4804916568100452
233,100,-0.0010130499049409991,1.6204901853722475e-07,-2.481269456446171
234,100,-0.006610711592657026,1.2514426148135804e-08,-2.4779399819672108
235,100,-0.003639924179879017,3.286215270043025e-08,-2.475503157824278
236,100,-0.0021160169126233086,1.2950163439523488e-07,-2.471319902688265
237,100,-0.0025823229316301877,7.81816514791589e-08,-2.466043535619974
238,100,-0.004906980670057237,1.9538268634933242e-08,-2.475654073059559
239,100,-0.0029032268375885906,8.908651472766538e-08,-2.484273076057434
240,100,-0.007690038786677178,2.8549072404737696e-08,-2.479454133659601
241,100,-0.0032738622030592524,1.3959864250678855e-08,-2.4677053913474083
242,100,-0.0023061563606461277,1.2377428007873115e-08,-2.477512888610363
243,100,-0.006651679846982006,2.788430299160982e-09,-2.4627469331026077
244,100,-0.0032362982819904573,0.0005698425027276244,-2.476006031036377
245,100,-0.0031270667241187766,1.1280099371901997e-05,-2.479754589498043
246,100,-0.0076547160497284494,6.870290332194884e-07,-2.4785611405968666
247,100,-0.006145732389995828,2.3516569902515272e-07,-2.4785631522536278
248,100,-0.0051028842717641965,1.2797840168166097e-07,-2.4736029766499996
249,100,-0.00391999166822643,6.233692727286577e-08,-2.4795150980353355
250,100,-0.0030394742025237065,2.2866551258049483e-07,-2.4744076654314995
251,100,-0.004580946661008056,5.0501585656392844e-08,-2.471485711634159
252,100,-0.0015834862606425304,1.9437862987248256e-07,-2.4760313630104065
253,100,-0.002028146107477369,3.909763208655853e-07,-2.4873992577195168
254,100,-0.0012527599137683865,4.992321556533674e-07,-2.5001279152929783
255,100,-0.0018565259597380646,3.34984364747104e-07,-2.509278256446123
256,100,-0.0019124656419080566,7.180086780689265e-07,-2.5131072141230106
257,100,-0.0023351092804659856,1.817115200322683e-08,-2.506766404956579
258,100,-0.002349666187001276,5.488554780802568e-09,-2.493060041218996
